#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_sfr  zp_uv  zp_vj  zspz_template_ms  zspz_ms  zspz_sfr  zspz_uv  zspz_vj  zg_template_ms  zg_ms  zg_sfr  zg_uv  zg_vj
96826 GOODS-N 189.1981427 62.287065 -99.0000 2.31 -99.00 -99.00 1.90 -99.00 -99.00 2.19 2.40 -99.00 -99.00 -99.00 -99.00 0.81 -99.00 -99.00 1.150e+10 -9.900e+01 -9.900e+01 24032 -99 -99 8.110e+00 3.980e-01 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2083 2.389e+09 0.000e+00 -0.2016 1.3850 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
85300 GOODS-S 53.1449421 -27.780816 -99.0000 0.45 -99.00 -99.00 0.43 -99.00 -99.00 0.40 0.56 -99.00 -99.00 -99.00 -99.00 0.70 -99.00 -99.00 4.320e+09 -9.900e+01 -9.900e+01 3291 -99 -99 9.760e+00 6.310e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0451 1.949e+08 0.000e+00 0.1134 1.4764 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
29954 GOODS-S 53.1559794 -27.887206 -99.0000 0.28 -99.00 -99.00 0.46 -99.00 -99.00 0.10 0.52 -99.00 -99.00 -99.00 -99.00 1.43 -99.00 -99.00 4.350e+07 -9.900e+01 -9.900e+01 2035 -99 -99 9.110e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5241 2.280e+07 0.000e+00 0.1609 1.3153 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
61504 GOODS-N 189.1736760 62.223466 0.4850 0.51 -99.00 -99.00 0.50 -99.00 -99.00 0.48 0.52 -99.00 -99.00 -99.00 -99.00 1.83 -99.00 -99.00 1.630e+09 -9.900e+01 -9.900e+01 19002 -99 -99 8.760e+00 2.510e-01 1.29 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5819 9.488e+08 0.000e+00 0.2344 1.3264 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
107490 GOODS-N 189.3801317 62.305421 -99.0000 2.36 -99.00 -99.00 1.71 -99.00 -99.00 2.15 2.56 -99.00 -99.00 -99.00 -99.00 1.08 -99.00 -99.00 9.530e+09 -9.900e+01 -9.900e+01 4864 -99 -99 9.110e+00 2.510e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2465 2.349e+09 0.000e+00 -0.0370 1.2260 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
88624 GOODS-S 53.1783917 -27.775482 -99.0000 0.01 -99.00 -99.00 0.27 -99.00 -99.00 0.01 0.09 -99.00 -99.00 -99.00 -99.00 0.79 -99.00 -99.00 2.160e+04 -9.900e+01 -9.900e+01 33210 -99 -99 7.020e+00 3.980e-02 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2145 4.642e+03 0.000e+00 -0.0523 1.7308 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
75959 GOODS-S 53.1963994 -27.799775 -99.0000 0.52 -99.00 -99.00 0.47 -99.00 -99.00 0.21 0.61 -99.00 -99.00 -99.00 -99.00 0.38 -99.00 -99.00 3.930e+07 -9.900e+01 -9.900e+01 538 -99 -99 8.060e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7057 2.770e+07 0.000e+00 -0.1857 0.9077 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
128326 GOODS-S 53.0575574 -27.697727 -99.0000 2.46 -99.00 -99.00 2.03 -99.00 -99.00 2.31 2.57 -99.00 -99.00 -99.00 -99.00 0.28 -99.00 -99.00 2.500e+10 -9.900e+01 -9.900e+01 9903 -99 -99 8.910e+00 3.980e+00 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1188 2.975e+09 0.000e+00 -0.0790 1.1940 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
55879 GOODS-N 189.2068155 62.216006 0.4750 0.64 -99.00 -99.00 0.61 -99.00 -99.00 0.58 0.66 -99.00 -99.00 -99.00 -99.00 801.33 -99.00 -99.00 1.290e+11 -9.900e+01 -9.900e+01 37369 -99 -99 9.880e+00 1.580e+01 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1870 2.418e+10 0.000e+00 0.7221 2.0291 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
89912 GOODS-N 189.3412513 62.273997 -99.0000 0.49 -99.00 -99.00 0.40 -99.00 -99.00 0.42 0.54 -99.00 -99.00 -99.00 -99.00 0.47 -99.00 -99.00 6.050e+08 -9.900e+01 -9.900e+01 16795 -99 -99 9.110e+00 6.310e-01 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5241 3.172e+08 0.000e+00 0.4076 1.5197 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
121302 GOODS-S 53.1001884 -27.713239 -99.0000 0.62 -99.00 -99.00 0.49 -99.00 -99.00 0.51 0.71 -99.00 -99.00 -99.00 -99.00 1.01 -99.00 -99.00 2.320e+08 -9.900e+01 -9.900e+01 30427 -99 -99 8.060e+00 1.000e-02 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7156 1.659e+08 0.000e+00 0.0555 1.2772 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
110852 GOODS-N 189.2702345 62.310738 -99.0000 1.78 -99.00 -99.00 1.70 -99.00 -99.00 1.59 1.95 -99.00 -99.00 -99.00 -99.00 1.47 -99.00 -99.00 1.980e+09 -9.900e+01 -9.900e+01 3864 -99 -99 8.310e+00 6.300e-02 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6711 1.327e+09 0.000e+00 -0.2009 1.0284 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
20970 GOODS-S 53.1311145 -27.905796 -99.0000 2.35 -99.00 -99.00 1.85 -99.00 -99.00 2.19 2.45 -99.00 -99.00 -99.00 -99.00 1.30 -99.00 -99.00 3.580e+09 -9.900e+01 -9.900e+01 3863 -99 -99 8.260e+00 6.300e-02 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6687 2.391e+09 0.000e+00 -0.2580 1.0359 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
84563 GOODS-N 189.1233546 62.263679 -99.0000 0.96 -99.00 -99.00 0.93 -99.00 -99.00 0.92 1.00 -99.00 -99.00 -99.00 -99.00 1.99 -99.00 -99.00 1.310e+09 -9.900e+01 -9.900e+01 2034 -99 -99 9.060e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5124 6.736e+08 0.000e+00 0.0878 1.2415 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
36121 GOODS-S 53.1734378 -27.865976 0.7790 0.80 -99.00 -99.00 0.79 -99.00 -99.00 0.80 0.80 -99.00 -99.00 -99.00 -99.00 38.20 -99.00 -99.00 4.200e+11 -9.900e+01 -9.900e+01 14355 -99 -99 9.630e+00 6.310e-01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4906 2.060e+11 0.000e+00 1.2879 2.1550 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
59716 GOODS-N 189.1547922 62.221113 -99.0000 0.09 -99.00 -99.00 1.28 -99.00 -99.00 0.01 0.37 -99.00 -99.00 -99.00 -99.00 0.98 -99.00 -99.00 8.080e+06 -9.900e+01 -9.900e+01 312 -99 -99 9.060e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5512 4.456e+06 0.000e+00 0.5462 1.3075 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
96167 GOODS-N 189.3736096 62.286844 0.6410 0.60 -99.00 -99.00 0.61 -99.00 -99.00 0.54 0.69 -99.00 -99.00 -99.00 -99.00 5.76 -99.00 -99.00 2.430e+09 -9.900e+01 -9.900e+01 2291 -99 -99 9.360e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4341 1.056e+09 0.000e+00 0.1655 1.4224 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
86184 GOODS-S 53.1470798 -27.778432 1.0850 1.01 -99.00 -99.00 1.02 -99.00 -99.00 0.99 1.03 -99.00 -99.00 -99.00 -99.00 4.88 -99.00 -99.00 5.570e+10 -9.900e+01 -9.900e+01 3160 -99 -99 9.570e+00 3.980e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0492 2.742e+09 0.000e+00 0.0428 1.3918 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
22632 GOODS-S 53.1789106 -27.901939 -99.0000 0.60 -99.00 -99.00 0.46 -99.00 -99.00 0.44 0.70 -99.00 -99.00 -99.00 -99.00 0.41 -99.00 -99.00 1.680e+08 -9.900e+01 -9.900e+01 415 -99 -99 8.060e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6934 1.163e+08 0.000e+00 -0.1415 0.6231 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
92467 GOODS-N 189.2603426 62.279218 0.7440 0.95 -99.00 -99.00 0.84 -99.00 -99.00 0.93 0.97 -99.00 -99.00 -99.00 -99.00 11.22 -99.00 -99.00 1.120e+09 -9.900e+01 -9.900e+01 3613 -99 -99 8.060e+00 2.510e-02 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7217 8.097e+08 0.000e+00 -0.2702 1.0043 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
16597 GOODS-S 53.1837667 -27.916280 -99.0000 1.48 -99.00 -99.00 1.21 -99.00 -99.00 1.37 1.62 -99.00 -99.00 -99.00 -99.00 1.10 -99.00 -99.00 9.130e+08 -9.900e+01 -9.900e+01 534 -99 -99 7.860e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7366 6.726e+08 0.000e+00 -0.2826 0.9676 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
94016 GOODS-N 189.3799823 62.281847 -99.0000 0.93 -99.00 -99.00 1.30 -99.00 -99.00 0.77 1.03 -99.00 -99.00 -99.00 -99.00 0.86 -99.00 -99.00 1.160e+11 -9.900e+01 -9.900e+01 37690 -99 -99 8.360e+00 6.310e+01 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0026 3.028e+08 0.000e+00 0.0022 1.5281 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
14394 GOODS-S 53.1930239 -27.921147 -99.0000 1.49 -99.00 -99.00 1.47 -99.00 -99.00 1.43 1.54 -99.00 -99.00 -99.00 -99.00 12.33 -99.00 -99.00 1.780e+11 -9.900e+01 -9.900e+01 3281 -99 -99 9.510e+00 6.310e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0280 4.989e+09 0.000e+00 0.0123 1.3548 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
89735 GOODS-N 189.3151133 62.273224 -99.0000 5.66 -99.00 -99.00 5.26 -99.00 -99.00 4.51 6.00 -99.00 -99.00 -99.00 -99.00 0.44 -99.00 -99.00 5.350e+09 -9.900e+01 -9.900e+01 290 -99 -99 7.960e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7196 3.850e+09 0.000e+00 -0.1921 0.7665 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
116204 GOODS-N 189.2941161 62.318796 -99.0000 1.66 -99.00 -99.00 1.60 -99.00 -99.00 1.53 1.79 -99.00 -99.00 -99.00 -99.00 0.89 -99.00 -99.00 1.050e+09 -9.900e+01 -9.900e+01 1653 -99 -99 8.460e+00 1.580e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5772 6.057e+08 0.000e+00 -0.2890 1.0007 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
69819 GOODS-N 189.1943337 62.237569 -99.0000 0.72 -99.00 -99.00 0.82 -99.00 -99.00 0.52 1.05 -99.00 -99.00 -99.00 -99.00 1.13 -99.00 -99.00 6.670e+08 -9.900e+01 -9.900e+01 2413 -99 -99 9.340e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3364 2.244e+08 0.000e+00 0.0613 1.3477 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
120946 GOODS-N 189.3918474 62.330002 -99.0000 0.44 -99.00 -99.00 1.52 -99.00 -99.00 0.01 3.00 -99.00 -99.00 -99.00 -99.00 0.51 -99.00 -99.00 1.240e+11 -9.900e+01 -9.900e+01 30258 -99 -99 7.020e+00 6.310e+01 2.03 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0001 1.919e+07 0.000e+00 -0.1937 1.5038 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
69419 GOODS-S 53.1323758 -27.814240 0.7500 0.76 -99.00 -99.00 0.76 -99.00 -99.00 0.76 0.76 -99.00 -99.00 -99.00 -99.00 5.62 -99.00 -99.00 2.600e+10 -9.900e+01 -9.900e+01 4387 -99 -99 9.480e+00 3.980e-01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5128 1.332e+10 0.000e+00 1.1100 1.9645 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
115070 GOODS-S 53.1251316 -27.724694 1.8910 1.67 -99.00 -99.00 1.62 -99.00 -99.00 1.65 1.77 -99.00 -99.00 -99.00 -99.00 2.64 -99.00 -99.00 2.290e+09 -9.900e+01 -9.900e+01 1030 -99 -99 8.060e+00 1.580e-02 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7205 1.651e+09 0.000e+00 -0.2261 0.9486 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
51376 GOODS-N 189.2070223 62.205479 -99.0000 2.29 -99.00 -99.00 1.50 -99.00 -99.00 2.21 2.38 -99.00 -99.00 -99.00 -99.00 0.77 -99.00 -99.00 1.350e+09 -9.900e+01 -9.900e+01 532 -99 -99 7.760e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7495 1.011e+09 0.000e+00 -0.3218 1.0031 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
85127 GOODS-N 189.1201871 62.264991 -99.0000 1.04 -99.00 -99.00 1.46 -99.00 -99.00 0.46 1.33 -99.00 -99.00 -99.00 -99.00 0.36 -99.00 -99.00 2.070e+09 -9.900e+01 -9.900e+01 81 -99 -99 9.440e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4574 9.457e+08 0.000e+00 0.3511 1.1769 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
39548 GOODS-S 53.1525389 -27.864684 -99.0000 1.42 -99.00 -99.00 nan -99.00 -99.00 1.42 1.42 -99.00 -99.00 -99.00 -99.00 2401.18 -99.00 -99.00 2.000e+11 -9.900e+01 -9.900e+01 69 -99 -99 9.210e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4939 9.887e+10 0.000e+00 0.2968 1.1449 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
108774 GOODS-N 189.3943444 62.307670 -99.0000 0.69 -99.00 -99.00 1.25 -99.00 -99.00 0.52 0.90 -99.00 -99.00 -99.00 -99.00 1.32 -99.00 -99.00 1.230e+09 -9.900e+01 -9.900e+01 2554 -99 -99 9.780e+00 3.980e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3891 4.773e+08 0.000e+00 0.3409 1.6539 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
111564 GOODS-S 53.0737772 -27.732740 -99.0000 0.01 -99.00 -99.00 2.64 -99.00 -99.00 0.01 2.83 -99.00 -99.00 -99.00 -99.00 1.42 -99.00 -99.00 4.530e+03 -9.900e+01 -9.900e+01 411 -99 -99 7.860e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7365 3.338e+03 0.000e+00 -0.2992 0.3976 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
65551 GOODS-S 53.1426905 -27.822023 0.9270 0.93 -99.00 -99.00 0.92 -99.00 -99.00 0.89 0.97 -99.00 -99.00 -99.00 -99.00 3.70 -99.00 -99.00 3.950e+09 -9.900e+01 -9.900e+01 7325 -99 -99 9.160e+00 2.510e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2653 1.047e+09 0.000e+00 0.0473 1.2991 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
73333 GOODS-S 53.1498462 -27.803301 0.6050 0.57 -99.00 -99.00 0.57 -99.00 -99.00 0.57 0.57 -99.00 -99.00 -99.00 -99.00 48.85 -99.00 -99.00 2.750e+10 -9.900e+01 -9.900e+01 14346 -99 -99 9.380e+00 6.310e-01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5302 1.460e+10 0.000e+00 0.7952 1.8359 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
108760 GOODS-N 189.4048500 62.307403 -99.0000 0.92 -99.00 -99.00 0.81 -99.00 -99.00 0.71 1.00 -99.00 -99.00 -99.00 -99.00 0.43 -99.00 -99.00 1.080e+09 -9.900e+01 -9.900e+01 7076 -99 -99 9.010e+00 1.000e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4001 4.308e+08 0.000e+00 0.0294 1.2260 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
112738 GOODS-N 189.3159092 62.315658 -99.0000 0.65 -99.00 -99.00 0.63 -99.00 -99.00 0.61 0.65 -99.00 -99.00 -99.00 -99.00 717.70 -99.00 -99.00 4.430e+10 -9.900e+01 -9.900e+01 469 -99 -99 9.880e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4019 1.781e+10 0.000e+00 0.6317 1.3623 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
71524 GOODS-S 53.1450838 -27.809846 1.2470 1.20 -99.00 -99.00 1.19 -99.00 -99.00 1.11 1.25 -99.00 -99.00 -99.00 -99.00 41.16 -99.00 -99.00 6.530e+10 -9.900e+01 -9.900e+01 12390 -99 -99 9.700e+00 3.980e+00 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3687 2.408e+10 0.000e+00 0.4623 1.7302 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
122810 GOODS-S 53.0624122 -27.706909 2.4940 1.75 -99.00 -99.00 1.75 -99.00 -99.00 1.75 1.75 -99.00 -99.00 -99.00 -99.00 380.70 -99.00 -99.00 7.050e+11 -9.900e+01 -9.900e+01 6711 -99 -99 9.210e+00 2.510e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5606 3.955e+11 0.000e+00 0.8611 1.7250 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
74055 GOODS-N 189.2352380 62.245184 -99.0000 0.50 -99.00 -99.00 0.35 -99.00 -99.00 0.47 0.54 -99.00 -99.00 -99.00 -99.00 2.63 -99.00 -99.00 1.920e+09 -9.900e+01 -9.900e+01 473 -99 -99 9.930e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3937 7.564e+08 0.000e+00 0.6478 1.3815 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
61458 GOODS-N 189.1362752 62.222554 -99.0000 3.36 -99.00 -99.00 3.16 -99.00 -99.00 0.11 3.54 -99.00 -99.00 -99.00 -99.00 1.09 -99.00 -99.00 1.000e+12 -9.900e+01 -9.900e+01 8120 -99 -99 7.060e+00 6.310e+01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 1.683e+08 0.000e+00 -0.8138 0.7247 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
71893 GOODS-N 189.2549969 62.241894 0.8390 0.78 -99.00 -99.00 0.82 -99.00 -99.00 0.74 0.87 -99.00 -99.00 -99.00 -99.00 5.62 -99.00 -99.00 4.940e+10 -9.900e+01 -9.900e+01 3276 -99 -99 9.380e+00 6.310e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0216 1.068e+09 0.000e+00 -0.0425 1.2852 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
27831 GOODS-S 53.1989096 -27.891354 -99.0000 1.00 -99.00 -99.00 0.96 -99.00 -99.00 0.91 1.13 -99.00 -99.00 -99.00 -99.00 1.72 -99.00 -99.00 7.510e+09 -9.900e+01 -9.900e+01 12477 -99 -99 8.460e+00 6.310e+00 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0314 2.362e+08 0.000e+00 -0.2676 1.1660 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
50461 GOODS-S 53.1372553 -27.847781 -99.0000 1.61 -99.00 -99.00 1.55 -99.00 -99.00 1.47 1.69 -99.00 -99.00 -99.00 -99.00 2.16 -99.00 -99.00 5.110e+08 -9.900e+01 -9.900e+01 285 -99 -99 7.740e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7546 3.853e+08 0.000e+00 -0.2874 0.8458 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
125992 GOODS-S 53.0962261 -27.703007 -99.0000 2.19 -99.00 -99.00 1.48 -99.00 -99.00 1.93 2.33 -99.00 -99.00 -99.00 -99.00 0.13 -99.00 -99.00 4.890e+08 -9.900e+01 -9.900e+01 520 -99 -99 7.540e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7760 3.796e+08 0.000e+00 -0.4495 1.1899 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
103966 GOODS-N 189.4028237 62.300640 0.1870 0.43 -99.00 -99.00 0.33 -99.00 -99.00 0.40 0.45 -99.00 -99.00 -99.00 -99.00 0.91 -99.00 -99.00 3.970e+08 -9.900e+01 -9.900e+01 20586 -99 -99 8.010e+00 1.000e-02 1.47 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7244 2.877e+08 0.000e+00 -0.0521 1.1861 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000 -99.0000 -9.900e+01 -9.900e+01 -99.0000 -99.0000
