#PearsID, Field, RA, DEC, zspec, zp_minchi2, zspz_minchi2, zg_minchi2, zp, zspz, zg, zp_zerr_low, zp_zerr_up, zspz_zerr_low, zspz_zerr_up, zg_zerr_low, zg_zerr_up, zp_min_chi2, zspz_min_chi2, zg_min_chi2, zp_bestalpha, zspz_bestalpha, zg_bestalpha, zp_model_idx, zspz_model_idx, zg_model_idx, zp_age, zp_tau, zp_av, zspz_age, zspz_tau, zspz_av, zg_age, zg_tau, zg_av, zp_template_ms, zp_ms, zp_sfr, zp_uv, zp_vj, zspz_template_ms, zspz_ms, zspz_sfr, zspz_uv, zspz_vj, zg_template_ms, zg_ms, zg_sfr, zg_uv, zg_vj
26891, 'GOODS-S', 53.1441777, -27.890151, 1.099, 1.27, -99., -99., 1.23, -99., -99., 1.14, 1.28, -99., -99., -99., -99., 307.3, -99., -99., 1.94e+11, -99., -99., 10052, -99, -99, 9.68, 6.31, 0.55, -99., -99., -99., -99., -99., -99., 0.2776, 5.38e+10, 0., 0.3326, 1.6274, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
97070, 'GOODS-N', 189.2308114, 62.288324, -99., 0.9, -99., -99., 1.04, -99., -99., 0.9, 1.11, -99., -99., -99., -99., 103.89, -99., -99., 9.77e+10, -99., -99., 832, -99, -99, 9.78, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.3695, 3.608e+10, 0., 1.1691, 2.5674, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
74133, 'GOODS-S', 53.1489575, -27.79968, 0.665, 0.67, -99., -99., 0.67, -99., -99., 0.67, 0.67, -99., -99., -99., -99., 101.13, -99., -99., 2.53e+11, -99., -99., 14357, -99, -99, 9.68, 0.631, 0.92, -99., -99., -99., -99., -99., -99., 0.4813, 1.217e+11, 0., 1.35, 2.1845, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
123736, 'GOODS-N', 189.4148239, 62.340855, -99., 0.43, -99., -99., nan, -99., -99., 0.43, 0.43, -99., -99., -99., -99., 3191.27, -99., -99., 5.61e+11, -99., -99., 37739, -99, -99, 9.89, 63.1, 2.58, -99., -99., -99., -99., -99., -99., 0.0575, 3.225e+10, 0., 0.6845, 2.0002, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
45452, 'GOODS-S', 53.1823327, -27.851836, -99., 1.16, -99., -99., nan, -99., -99., 1.16, 1.16, -99., -99., -99., -99., 304299.42, -99., -99., 5.7e+11, -99., -99., 435, -99, -99, 9.06, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5354, 3.052e+11, 0., 0.3401, 0.9801, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
78710, 'GOODS-S', 53.1491348, -27.792985, 1.223, 1.2, -99., -99., 1.17, -99., -99., 1.1, 1.23, -99., -99., -99., -99., 7.37, -99., -99., 7.33e+10, -99., -99., 4641, -99, -99, 9.7, 1., 0.18, -99., -99., -99., -99., -99., -99., 0.482, 3.531e+10, 0., 1.0493, 1.9993, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
74641, 'GOODS-N', 189.1747314, 62.249069, -99., 0.94, -99., -99., 0.91, -99., -99., 0.88, 0.94, -99., -99., -99., -99., 47.35, -99., -99., 1.42e+11, -99., -99., 36745, -99, -99, 9.72, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4738, 6.732e+10, 0., 1.1351, 2.2664, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
113361, 'GOODS-S', 53.113234, -27.726632, -99., 0.73, -99., -99., 0.73, -99., -99., 0.73, 0.74, -99., -99., -99., -99., 37.96, -99., -99., 8.49e+10, -99., -99., 36874, -99, -99, 9.83, 2.51, 2.58, -99., -99., -99., -99., -99., -99., 0.4464, 3.791e+10, 0., 1.07, 2.2497, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
42330, 'GOODS-N', 189.253682, 62.191442, -99., 1.07, -99., -99., nan, -99., -99., 1.07, 1.07, -99., -99., -99., -99., 11859.06, -99., -99., 1.22e+11, -99., -99., 435, -99, -99, 9.06, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5354, 6.508e+10, 0., 0.3401, 0.9801, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
123473, 'GOODS-S', 53.1293833, -27.707346, 1.619, 1.56, -99., -99., 1.57, -99., -99., 1.55, 1.57, -99., -99., -99., -99., 7.7, -99., -99., 8.18e+10, -99., -99., 35977, -99, -99, 8.81, 0.1, 2.58, -99., -99., -99., -99., -99., -99., 0.622, 5.089e+10, 0., 0.7615, 1.6364, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
15675, 'GOODS-S', 53.1616881, -27.918739, 2.449, 2.52, -99., -99., 2.52, -99., -99., 2.46, 2.58, -99., -99., -99., -99., 1.31, -99., -99., 5.55e+10, -99., -99., 28472, -99, -99, 8.71, 0.063, 2.03, -99., -99., -99., -99., -99., -99., 0.6325, 3.514e+10, 0., 0.6297, 1.4705, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
128095, 'GOODS-S', 53.0900348, -27.698489, -99., 1.95, -99., -99., 1.99, -99., -99., 1.38, 2.36, -99., -99., -99., -99., 15.29, -99., -99., 7.54e+10, -99., -99., 36737, -99, -99, 9.51, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4674, 3.525e+10, 0., 0.8159, 2.0333, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
86038, 'GOODS-N', 189.2056652, 62.267924, 1.451, 1.37, -99., -99., 1.35, -99., -99., 1.29, 1.41, -99., -99., -99., -99., 3.45, -99., -99., 7.71e+10, -99., -99., 21982, -99, -99, 9.65, 1.58, 1.47, -99., -99., -99., -99., -99., -99., 0.4768, 3.677e+10, 0., 0.8666, 2.0186, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
43816, 'GOODS-S', 53.1378275, -27.856631, 0.735, 0.73, -99., -99., 0.71, -99., -99., 0.69, 0.74, -99., -99., -99., -99., 19.42, -99., -99., 1.67e+11, -99., -99., 21992, -99, -99, 9.85, 1.58, 1.47, -99., -99., -99., -99., -99., -99., 0.4583, 7.644e+10, 0., 1.2419, 2.2249, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
106341, 'GOODS-S', 53.0634768, -27.743847, 1.118, 4.03, -99., -99., 1.47, -99., -99., 1.26, 4.06, -99., -99., -99., -99., 68.41, -99., -99., 5.31e+11, -99., -99., 64, -99, -99, 8.96, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5405, 2.868e+11, 0., 0.1013, 0.6331, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
44436, 'GOODS-N', 189.2223827, 62.194346, 1.27, 2.52, -99., -99., 2.56, -99., -99., 2.52, 2.57, -99., -99., -99., -99., 594.08, -99., -99., 8.84e+11, -99., -99., 35917, -99, -99, 7.04, 0.1, 2.58, -99., -99., -99., -99., -99., -99., 0.0962, 8.507e+10, 0., -0.0429, 1.7946, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
70787, 'GOODS-N', 189.2451694, 62.243034, 0.678, 0.83, -99., -99., 0.83, -99., -99., 0.8, 0.85, -99., -99., -99., -99., 908.72, -99., -99., 5.38e+11, -99., -99., 27402, -99, -99, 9.81, 10., 1.84, -99., -99., -99., -99., -99., -99., 0.2409, 1.296e+11, 0., 0.6174, 1.9021, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
35765, 'GOODS-S', 53.1631421, -27.873062, 0.761, 0.84, -99., -99., 0.93, -99., -99., 0.84, 0.95, -99., -99., -99., -99., 284.46, -99., -99., 2.17e+11, -99., -99., 829, -99, -99, 9.72, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.3778, 8.197e+10, 0., 1.52, 2.7442, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
65620, 'GOODS-S', 53.1649789, -27.819329, 0.97, 0.97, -99., -99., 0.97, -99., -99., 0.97, 0.97, -99., -99., -99., -99., 27.77, -99., -99., 3.52e+11, -99., -99., 4388, -99, -99, 9.51, 0.398, 0.18, -99., -99., -99., -99., -99., -99., 0.5065, 1.783e+11, 0., 1.176, 2.0104, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
120351, 'GOODS-S', 53.12351, -27.71182, 0.669, 2.31, -99., -99., nan, -99., -99., 2.31, 2.31, -99., -99., -99., -99., 1800.08, -99., -99., 3.69e+11, -99., -99., 23370, -99, -99, 7.02, 0.0398, 1.66, -99., -99., -99., -99., -99., -99., 0.2145, 7.926e+10, 0., -0.3192, 1.3635, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
63076, 'GOODS-N', 189.1687606, 62.226341, 1.489, 2.02, -99., -99., 1.9, -99., -99., 1.96, 2.04, -99., -99., -99., -99., 29.42, -99., -99., 2.e+11, -99., -99., 36605, -99, -99, 9.3, 1., 2.58, -99., -99., -99., -99., -99., -99., 0.4938, 9.893e+10, 0., 0.709, 1.8865, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
124138, 'GOODS-N', 189.4117847, 62.339905, -99., 0.95, -99., -99., nan, -99., -99., 0.95, 0.95, -99., -99., -99., -99., 6177.24, -99., -99., 9.64e+10, -99., -99., 435, -99, -99, 9.06, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5354, 5.159e+10, 0., 0.3401, 0.9801, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
85298, 'GOODS-S', 53.1790635, -27.780521, 1.036, 1.11, -99., -99., 1.11, -99., -99., 1.1, 1.11, -99., -99., -99., -99., 64.25, -99., -99., 1.37e+11, -99., -99., 823, -99, -99, 9.57, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.3979, 5.441e+10, 0., 1.6293, 2.8941, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
20142, 'GOODS-S', 53.2032582, -27.904935, 0.55, 0.55, -99., -99., 0.54, -99., -99., 0.54, 0.55, -99., -99., -99., -99., 53.52, -99., -99., 1.22e+11, -99., -99., 26782, -99, -99, 9.72, 1., 1.84, -99., -99., -99., -99., -99., -99., 0.4782, 5.834e+10, 0., 1.3317, 2.2797, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
35598, 'GOODS-S', 53.1379338, -27.874013, -99., 0.71, -99., -99., nan, -99., -99., 0.67, 0.71, -99., -99., -99., -99., 4021.46, -99., -99., 1.06e+11, -99., -99., 467, -99, -99, 9.85, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.4064, 4.314e+10, 0., 0.6212, 1.3502, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
90642, 'GOODS-S', 53.1966907, -27.772355, 2.8, 2.92, -99., -99., 2.9, -99., -99., 2.82, 3., -99., -99., -99., -99., 2.45, -99., -99., 5.07e+12, -99., -99., 37700, -99, -99, 8.86, 63.1, 2.58, -99., -99., -99., -99., -99., -99., 0.0074, 3.767e+10, 0., 0.2334, 1.5489, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
110935, 'GOODS-N', 189.3111956, 62.310934, -99., 3.65, -99., -99., 4.17, -99., -99., 3.4, 5.29, -99., -99., -99., -99., 62.17, -99., -99., 1.16e+11, -99., -99., 793, -99, -99, 8.51, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5565, 6.438e+10, 0., 0.3442, 2.0651, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
123472, 'GOODS-S', 53.0930594, -27.707373, 1.01, 1.03, -99., -99., 1.03, -99., -99., 1.03, 1.05, -99., -99., -99., -99., 2.76, -99., -99., 1.19e+11, -99., -99., 16815, -99, -99, 9.63, 0.631, 1.1, -99., -99., -99., -99., -99., -99., 0.4906, 5.846e+10, 0., 1.3109, 2.1835, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
43991, 'GOODS-N', 189.1694316, 62.193226, -99., 1.02, -99., -99., 1.01, -99., -99., 0.99, 1.03, -99., -99., -99., -99., 9.68, -99., -99., 1.13e+11, -99., -99., 830, -99, -99, 9.74, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.3749, 4.254e+10, 0., 1.3668, 2.6727, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
97930, 'GOODS-S', 53.1340922, -27.759698, 0.523, 0.51, -99., -99., 0.5, -99., -99., 0.48, 0.51, -99., -99., -99., -99., 142.82, -99., -99., 1.89e+11, -99., -99., 36751, -99, -99, 9.83, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4607, 8.702e+10, 0., 1.3526, 2.381, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
123290, 'GOODS-N', 189.3980521, 62.338414, 1.142, 1.14, -99., -99., 1.13, -99., -99., 1.07, 1.18, -99., -99., -99., -99., 29.5, -99., -99., 2.13e+11, -99., -99., 36741, -99, -99, 9.63, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4768, 1.014e+11, 0., 0.9807, 2.167, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
76916, 'GOODS-N', 189.1654391, 62.257324, 0.377, 0.42, -99., -99., 0.42, -99., -99., 0.42, 0.42, -99., -99., -99., -99., 1150.07, -99., -99., 1.02e+11, -99., -99., 37004, -99, -99, 9.93, 3.98, 2.58, -99., -99., -99., -99., -99., -99., 0.4136, 4.223e+10, 0., 1.011, 2.2342, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
117674, 'GOODS-S', 53.033256, -27.710969, 0.545, 5.04, -99., -99., 5.03, -99., -99., 5.02, 5.05, -99., -99., -99., -99., 889.68, -99., -99., 3.72e+11, -99., -99., 23002, -99, -99, 7.04, 0.01, 1.66, -99., -99., -99., -99., -99., -99., 0.6084, 2.262e+11, 0., -0.2972, 1.5179, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
91800, 'GOODS-N', 189.2262114, 62.28197, 0.942, 0.89, -99., -99., 0.91, -99., -99., 0.89, 0.89, -99., -99., -99., -99., 16.78, -99., -99., 1.46e+11, -99., -99., 695, -99, -99, 9.41, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.4951, 7.228e+10, 0., 1.4595, 2.2575, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
86424, 'GOODS-S', 53.1444778, -27.779036, 1.547, 1.68, -99., -99., 1.58, -99., -99., 1.43, 1.7, -99., -99., -99., -99., 8.44, -99., -99., 7.39e+10, -99., -99., 21979, -99, -99, 9.57, 1.58, 1.47, -99., -99., -99., -99., -99., -99., 0.4743, 3.504e+10, 0., 0.7446, 1.929, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
109853, 'GOODS-S', 53.0516072, -27.731556, 0.421, 5.06, -99., -99., nan, -99., -99., 5.06, 5.07, -99., -99., -99., -99., 3319., -99., -99., 1.4e+15, -99., -99., 20418, -99, -99, 7.02, 63.1, 1.29, -99., -99., -99., -99., -99., -99., 0.0001, 2.164e+11, 0., -0.4722, 1.1281, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
75762, 'GOODS-N', 189.1127342, 62.252615, 0.794, 0.78, -99., -99., 0.78, -99., -99., 0.78, 0.78, -99., -99., -99., -99., 15.64, -99., -99., 4.73e+11, -99., -99., 19281, -99, -99, 9.76, 0.631, 1.29, -99., -99., -99., -99., -99., -99., 0.4652, 2.202e+11, 0., 1.4798, 2.2806, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
67814, 'GOODS-S', 53.1371819, -27.815682, 0.836, 0.83, -99., -99., 0.81, -99., -99., 0.81, 0.83, -99., -99., -99., -99., 15.53, -99., -99., 8.41e+10, -99., -99., 12272, -99, -99, 9.8, 2.51, 0.74, -99., -99., -99., -99., -99., -99., 0.446, 3.749e+10, 0., 0.7287, 1.9161, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
115288, 'GOODS-S', 53.1309357, -27.723377, 1.025, 0.96, -99., -99., 1.1, -99., -99., 0.96, 1.14, -99., -99., -99., -99., 30.81, -99., -99., 1.34e+11, -99., -99., 829, -99, -99, 9.72, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.3778, 5.072e+10, 0., 1.52, 2.7442, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
97056, 'GOODS-N', 189.4015402, 62.289845, -99., 1.06, -99., -99., 1.02, -99., -99., 0.96, 1.09, -99., -99., -99., -99., 27.51, -99., -99., 2.03e+11, -99., -99., 35385, -99, -99, 9.54, 0.01, 2.58, -99., -99., -99., -99., -99., -99., 0.4871, 9.898e+10, 0., 1.5772, 2.4617, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
114628, 'GOODS-N', 189.3971628, 62.321637, 0.836, 0.9, -99., -99., 0.9, -99., -99., 0.9, 0.9, -99., -99., -99., -99., 407.2, -99., -99., 2.02e+11, -99., -99., 36484, -99, -99, 9.34, 0.631, 2.58, -99., -99., -99., -99., -99., -99., 0.5339, 1.08e+11, 0., 0.9559, 2.0441, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
86173, 'GOODS-N', 189.1532405, 62.267988, 0.843, 0.87, -99., -99., 0.86, -99., -99., 0.83, 0.88, -99., -99., -99., -99., 26.65, -99., -99., 1.1e+11, -99., -99., 36745, -99, -99, 9.72, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4738, 5.23e+10, 0., 1.1351, 2.2664, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
110870, 'GOODS-S', 53.125097, -27.729791, 0.67, 0.73, -99., -99., 0.71, -99., -99., 0.65, 0.73, -99., -99., -99., -99., 178.64, -99., -99., 4.08e+11, -99., -99., 9692, -99, -99, 9.85, 1.58, 0.55, -99., -99., -99., -99., -99., -99., 0.4583, 1.868e+11, 0., 1.0998, 2.0785, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
108795, 'GOODS-S', 53.152981, -27.735115, 0.665, 0.73, -99., -99., 0.74, -99., -99., 0.73, 0.73, -99., -99., -99., -99., 287., -99., -99., 7.48e+10, -99., -99., 36613, -99, -99, 9.48, 1., 2.58, -99., -99., -99., -99., -99., -99., 0.5063, 3.787e+10, 0., 0.9549, 2.1032, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
112098, 'GOODS-N', 189.2938717, 62.313434, -99., 1.75, -99., -99., 1.62, -99., -99., 1.42, 1.9, -99., -99., -99., -99., 1.09, -99., -99., 6.6e+10, -99., -99., 21855, -99, -99, 9.54, 1., 1.47, -99., -99., -99., -99., -99., -99., 0.5028, 3.318e+10, 0., 0.9335, 2.0275, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
120031, 'GOODS-S', 53.0763002, -27.709311, 0.52, 0.51, -99., -99., 0.52, -99., -99., 0.51, 0.51, -99., -99., -99., -99., 116.38, -99., -99., 9.64e+10, -99., -99., 11767, -99, -99, 9.48, 0.398, 0.74, -99., -99., -99., -99., -99., -99., 0.5128, 4.941e+10, 0., 1.1786, 2.0499, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
118545, 'GOODS-S', 53.1070205, -27.718227, 2.296, 5.65, -99., -99., 5.95, -99., -99., 4.29, 6., -99., -99., -99., -99., 4874.4, -99., -99., 3.08e+12, -99., -99., 802, -99, -99, 8.96, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.495, 1.524e+12, 0., 0.918, 2.4154, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
66061, 'GOODS-S', 53.180158, -27.820608, 1.92, 3.02, -99., -99., nan, -99., -99., 2.97, 3.13, -99., -99., -99., -99., 7664.6, -99., -99., 3.92e+11, -99., -99., 2163, -99, -99, 9.26, 1., 0., -99., -99., -99., -99., -99., -99., 0.485, 1.9e+11, 0., 0.1832, 1.3901, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
44756, 'GOODS-N', 189.2024119, 62.194457, -99., 0.85, -99., -99., 0.94, -99., -99., 0.85, 0.85, -99., -99., -99., -99., 25.65, -99., -99., 7.42e+10, -99., -99., 699, -99, -99, 9.54, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.4747, 3.521e+10, 0., 1.6506, 2.3759, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
52097, 'GOODS-N', 189.2170311, 62.207323, -99., 1.17, -99., -99., 1.16, -99., -99., 1.15, 1.18, -99., -99., -99., -99., 7., -99., -99., 9.4e+10, -99., -99., 19147, -99, -99, 9.48, 0.398, 1.29, -99., -99., -99., -99., -99., -99., 0.5128, 4.822e+10, 0., 1.2454, 2.1351, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
100295, 'GOODS-S', 53.121309, -27.755889, 2.236, 2.1, -99., -99., 2.1, -99., -99., 2.04, 2.17, -99., -99., -99., -99., 3.73, -99., -99., 2.3e+12, -99., -99., 32793, -99, -99, 9.32, 63.1, 2.21, -99., -99., -99., -99., -99., -99., 0.0192, 4.424e+10, 0., 0.4028, 1.6763, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
43381, 'GOODS-S', 53.1498444, -27.855095, 0.359, 0.48, -99., -99., nan, -99., -99., 0.45, 0.48, -99., -99., -99., -99., 3324.05, -99., -99., 9.39e+10, -99., -99., 12526, -99, -99, 9.92, 6.31, 0.74, -99., -99., -99., -99., -99., -99., 0.3503, 3.29e+10, 0., 0.556, 1.8281, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
54828, 'GOODS-N', 189.2013298, 62.213845, -99., 1.16, -99., -99., nan, -99., -99., 1.16, 1.16, -99., -99., -99., -99., 20403.75, -99., -99., 1.51e+11, -99., -99., 435, -99, -99, 9.06, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5354, 8.109e+10, 0., 0.3401, 0.9801, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
109094, 'GOODS-N', 189.4036445, 62.308579, -99., 3.27, -99., -99., 3.5, -99., -99., 3.05, 3.58, -99., -99., -99., -99., 2.18, -99., -99., 1.16e+11, -99., -99., 19626, -99, -99, 9.21, 2.51, 1.29, -99., -99., -99., -99., -99., -99., 0.2844, 3.313e+10, 0., 0.2823, 1.5058, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
112339, 'GOODS-N', 189.2730568, 62.314237, 0.856, 3.25, -99., -99., 3.23, -99., -99., 3.24, 3.26, -99., -99., -99., -99., 167.94, -99., -99., 5.54e+11, -99., -99., 66, -99, -99, 9.06, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5219, 2.893e+11, 0., 0.2116, 0.992, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
104214, 'GOODS-N', 189.2569686, 62.304004, 0.438, 0.48, -99., -99., nan, -99., -99., 0.47, 0.49, -99., -99., -99., -99., 2170.78, -99., -99., 1.04e+11, -99., -99., 37124, -99, -99, 9.89, 6.31, 2.58, -99., -99., -99., -99., -99., -99., 0.3432, 3.559e+10, 0., 0.8364, 2.1158, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
74060, 'GOODS-S', 53.1634179, -27.799548, 0.65, 0.69, -99., -99., 0.69, -99., -99., 0.69, 0.69, -99., -99., -99., -99., 122.14, -99., -99., 1.82e+11, -99., -99., 6977, -99, -99, 9.68, 0.631, 0.37, -99., -99., -99., -99., -99., -99., 0.4813, 8.737e+10, 0., 1.2815, 2.0993, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
90325, 'GOODS-S', 53.1783814, -27.768232, 0.664, 0.77, -99., -99., 0.72, -99., -99., 0.66, 0.77, -99., -99., -99., -99., 336.08, -99., -99., 2.52e+11, -99., -99., 17194, -99, -99, 9.83, 2.51, 1.1, -99., -99., -99., -99., -99., -99., 0.4464, 1.123e+11, 0., 0.853, 2.0129, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
39835, 'GOODS-S', 53.1780338, -27.866458, 1.123, 1.05, -99., -99., 1.04, -99., -99., 1.03, 1.06, -99., -99., -99., -99., 14.8, -99., -99., 1.71e+11, -99., -99., 34778, -99, -99, 9.74, 10., 2.39, -99., -99., -99., -99., -99., -99., 0.2187, 3.735e+10, 0., 0.6558, 1.9524, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
73266, 'GOODS-N', 189.2394097, 62.247546, -99., 1.17, -99., -99., 1.17, -99., -99., 1.17, 1.17, -99., -99., -99., -99., 4.49, -99., -99., 3.85e+11, -99., -99., 19274, -99, -99, 9.6, 0.631, 1.29, -99., -99., -99., -99., -99., -99., 0.4955, 1.907e+11, 0., 1.2942, 2.1917, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
65404, 'GOODS-N', 189.1931178, 62.234639, 0.961, 1.17, -99., -99., nan, -99., -99., 1.17, 1.17, -99., -99., -99., -99., 3129.08, -99., -99., 6.99e+11, -99., -99., 36982, -99, -99, 9.48, 3.98, 2.58, -99., -99., -99., -99., -99., -99., 0.2945, 2.06e+11, 0., 0.6033, 1.876, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
95922, 'GOODS-S', 53.1515355, -27.762013, 0.426, 2.22, -99., -99., 2.23, -99., -99., 2.21, 2.23, -99., -99., -99., -99., 769.07, -99., -99., 2.1e+11, -99., -99., 33510, -99, -99, 8.46, 0.1, 2.39, -99., -99., -99., -99., -99., -99., 0.6421, 1.346e+11, 0., 0.2145, 1.4279, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
75398, 'GOODS-N', 189.1618622, 62.24767, -99., 1.95, -99., -99., 1.95, -99., -99., 1.95, 1.95, -99., -99., -99., -99., 682.85, -99., -99., 6.73e+10, -99., -99., 435, -99, -99, 9.06, -99., -91.16, -99., -99., -99., -99., -99., -99., 0.5354, 3.604e+10, 0., 0.3401, 0.9801, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
37429, 'GOODS-S', 53.1508874, -27.868331, 0.761, 0.78, -99., -99., 0.76, -99., -99., 0.77, 0.79, -99., -99., -99., -99., 57.62, -99., -99., 3.21e+11, -99., -99., 36751, -99, -99, 9.83, 1.58, 2.58, -99., -99., -99., -99., -99., -99., 0.4607, 1.481e+11, 0., 1.3526, 2.381, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
55935, 'GOODS-N', 189.2363417, 62.214606, -99., 1.12, -99., -99., 1.11, -99., -99., 1.08, 1.12, -99., -99., -99., -99., 6.67, -99., -99., 1.28e+11, -99., -99., 29239, -99, -99, 9.65, 1., 2.03, -99., -99., -99., -99., -99., -99., 0.4896, 6.257e+10, 0., 1.2259, 2.2459, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
14555, 'GOODS-S', 53.1779622, -27.917693, 0.619, 0.62, -99., -99., 0.62, -99., -99., 0.61, 0.62, -99., -99., -99., -99., 39.43, -99., -99., 7.54e+10, -99., -99., 11396, -99, -99, 9.41, 0.1, 0.74, -99., -99., -99., -99., -99., -99., 0.5132, 3.871e+10, 0., 1.2007, 2.0582, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
67763, 'GOODS-N', 189.2391205, 62.235557, -99., 2., -99., -99., 1.93, -99., -99., 1.86, 2.01, -99., -99., -99., -99., 28.06, -99., -99., 4.4e+11, -99., -99., 21730, -99, -99, 9.48, 0.631, 1.47, -99., -99., -99., -99., -99., -99., 0.5171, 2.273e+11, 0., 1.0678, 2.0648, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
36657, 'GOODS-S', 53.1743606, -27.867337, 3.61, 3.56, -99., -99., 3.55, -99., -99., 3.55, 3.56, -99., -99., -99., -99., 306.79, -99., -99., 2.02e+14, -99., -99., 22882, -99, -99, 7.1, 63.1, 1.47, -99., -99., -99., -99., -99., -99., 0.0002, 3.696e+10, 0., -0.3959, 1.3412, -99., -99., -99., -99., -99., -99., -99., -99., -99., -99.
