#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_uv  zp_vj
91789 GOODS-S 53.1470220 -27.770058 0.5260 0.58 -99.00 -99.00 0.56 -99.00 -99.00 0.52 0.62 -99.00 -99.00 -99.00 -99.00 0.79 -99.00 -99.00 1.740e+10 -9.900e+01 -9.900e+01 32161 -99 -99 8.660e+00 6.310e+00 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0556 9.652e+08 -0.4577 1.4519
123843 GOODS-S 53.1053750 -27.706719 0.6130 0.29 -99.00 -99.00 0.30 -99.00 -99.00 0.29 0.29 -99.00 -99.00 -99.00 -99.00 30.40 -99.00 -99.00 4.650e+09 -9.900e+01 -9.900e+01 334 -99 -99 9.650e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6368 2.961e+09 -0.5289 1.6287
70787 GOODS-N 189.2451690 62.243034 0.6780 0.73 -99.00 -99.00 0.68 -99.00 -99.00 0.58 0.85 -99.00 -99.00 -99.00 -99.00 1024.14 -99.00 -99.00 2.890e+11 -9.900e+01 -9.900e+01 7353 -99 -99 9.810e+00 2.510e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6178 1.787e+11 -0.5274 1.8952
87869 GOODS-S 53.1397300 -27.773161 0.2760 0.34 -99.00 -99.00 0.35 -99.00 -99.00 0.34 0.34 -99.00 -99.00 -99.00 -99.00 35.02 -99.00 -99.00 1.820e+10 -9.900e+01 -9.900e+01 2433 -99 -99 9.810e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6178 1.124e+10 -0.5517 1.8296
75427 GOODS-S 53.1517840 -27.797394 0.1270 0.09 -99.00 -99.00 0.10 -99.00 -99.00 0.09 0.10 -99.00 -99.00 -99.00 -99.00 5.21 -99.00 -99.00 1.570e+08 -9.900e+01 -9.900e+01 2171 -99 -99 9.410e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6562 1.027e+08 -0.5232 1.6045
35765 GOODS-S 53.1631420 -27.873062 0.7610 0.91 -99.00 -99.00 0.81 -99.00 -99.00 0.72 0.94 -99.00 -99.00 -99.00 -99.00 75.22 -99.00 -99.00 3.170e+11 -9.900e+01 -9.900e+01 36746 -99 -99 9.740e+00 1.580e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6494 2.062e+11 -0.4531 2.3087
65620 GOODS-S 53.1649790 -27.819329 0.9700 1.01 -99.00 -99.00 1.01 -99.00 -99.00 1.01 1.01 -99.00 -99.00 -99.00 -99.00 12.85 -99.00 -99.00 3.930e+11 -9.900e+01 -9.900e+01 30939 -99 -99 9.060e+00 6.300e-02 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7292 2.868e+11 -0.3649 1.9652
40488 GOODS-S 53.1683210 -27.865487 0.6730 0.58 -99.00 -99.00 0.58 -99.00 -99.00 0.58 0.59 -99.00 -99.00 -99.00 -99.00 9.73 -99.00 -99.00 6.390e+10 -9.900e+01 -9.900e+01 8082 -99 -99 9.630e+00 3.980e+01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0711 4.546e+09 -0.5320 1.5166
116191 GOODS-S 53.1105040 -27.717711 -99.0000 0.12 -99.00 -99.00 0.12 -99.00 -99.00 0.11 0.12 -99.00 -99.00 -99.00 -99.00 119.59 -99.00 -99.00 3.520e+09 -9.900e+01 -9.900e+01 7620 -99 -99 1.010e+01 6.310e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5472 1.927e+09 -0.5417 1.9302
44163 GOODS-S 53.1533820 -27.857359 0.6840 0.61 -99.00 -99.00 0.65 -99.00 -99.00 0.50 0.68 -99.00 -99.00 -99.00 -99.00 2.09 -99.00 -99.00 1.360e+10 -9.900e+01 -9.900e+01 7480 -99 -99 9.880e+00 3.980e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5652 7.686e+09 -0.5399 1.8399
120351 GOODS-S 53.1235100 -27.711820 0.6690 0.86 -99.00 -99.00 0.86 -99.00 -99.00 0.86 0.86 -99.00 -99.00 -99.00 -99.00 112.94 -99.00 -99.00 5.590e+11 -9.900e+01 -9.900e+01 36039 -99 -99 7.020e+00 1.580e-01 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0613 3.431e+10 -0.7636 1.7899
12457 GOODS-S 53.1705180 -27.924233 -99.0000 0.70 -99.00 -99.00 0.79 -99.00 -99.00 0.64 0.76 -99.00 -99.00 -99.00 -99.00 0.57 -99.00 -99.00 1.430e+10 -9.900e+01 -9.900e+01 5365 -99 -99 9.340e+00 1.580e+01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0950 1.358e+09 -0.5267 1.3295
47324 GOODS-S 53.1753540 -27.852604 0.9770 0.93 -99.00 -99.00 0.92 -99.00 -99.00 0.91 0.94 -99.00 -99.00 -99.00 -99.00 2.43 -99.00 -99.00 2.400e+10 -9.900e+01 -9.900e+01 7450 -99 -99 9.230e+00 3.980e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2563 6.152e+09 -0.5018 1.3304
124138 GOODS-N 189.4117850 62.339905 -99.0000 5.33 -99.00 -99.00 5.33 -99.00 -99.00 5.33 5.33 -99.00 -99.00 -99.00 -99.00 1023.29 -99.00 -99.00 1.310e+13 -9.900e+01 -9.900e+01 6579 -99 -99 8.760e+00 1.580e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7515 9.828e+12 -0.3079 1.1978
114221 GOODS-S 53.0551150 -27.725774 -99.0000 0.65 -99.00 -99.00 0.71 -99.00 -99.00 0.60 0.69 -99.00 -99.00 -99.00 -99.00 1.28 -99.00 -99.00 2.900e+09 -9.900e+01 -9.900e+01 2410 -99 -99 9.280e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3909 1.132e+09 -0.5291 1.3123
100526 GOODS-S 53.1148580 -27.756057 -99.0000 0.61 -99.00 -99.00 0.61 -99.00 -99.00 0.54 0.66 -99.00 -99.00 -99.00 -99.00 1.02 -99.00 -99.00 3.700e+10 -9.900e+01 -9.900e+01 25168 -99 -99 9.340e+00 2.510e+01 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0615 2.278e+09 -0.4667 1.6043
20142 GOODS-S 53.2032580 -27.904935 0.5500 0.53 -99.00 -99.00 0.52 -99.00 -99.00 0.53 0.53 -99.00 -99.00 -99.00 -99.00 6.79 -99.00 -99.00 1.290e+11 -9.900e+01 -9.900e+01 34032 -99 -99 9.540e+00 6.310e-01 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6793 8.784e+10 -0.4173 2.3202
112111 GOODS-N 189.3999460 62.313171 -99.0000 0.01 -99.00 -99.00 0.04 -99.00 -99.00 0.01 0.01 -99.00 -99.00 -99.00 -99.00 29.62 -99.00 -99.00 2.290e+05 -9.900e+01 -9.900e+01 66 -99 -99 9.060e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6905 1.584e+05 -0.5014 1.0032
49862 GOODS-S 53.1930480 -27.848045 -99.0000 3.67 -99.00 -99.00 0.79 -99.00 -99.00 3.62 3.73 -99.00 -99.00 -99.00 -99.00 9.17 -99.00 -99.00 1.720e+11 -9.900e+01 -9.900e+01 1660 -99 -99 8.810e+00 1.580e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7528 1.297e+11 -0.3012 1.1832
96996 GOODS-N 189.1969960 62.287907 1.3610 1.29 -99.00 -99.00 1.31 -99.00 -99.00 1.27 1.33 -99.00 -99.00 -99.00 -99.00 9.60 -99.00 -99.00 1.940e+11 -9.900e+01 -9.900e+01 10399 -99 -99 9.110e+00 2.510e+01 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0376 7.286e+09 -0.4878 1.2808
26282 GOODS-S 53.1485130 -27.893581 -99.0000 2.44 -99.00 -99.00 2.34 -99.00 -99.00 2.41 2.50 -99.00 -99.00 -99.00 -99.00 3.93 -99.00 -99.00 1.360e+10 -9.900e+01 -9.900e+01 30415 -99 -99 7.630e+00 1.000e-02 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8587 1.165e+10 -0.6150 1.5669
35598 GOODS-S 53.1379340 -27.874013 -99.0000 4.96 -99.00 -99.00 4.96 -99.00 -99.00 4.96 4.96 -99.00 -99.00 -99.00 -99.00 403.40 -99.00 -99.00 5.800e+12 -9.900e+01 -9.900e+01 6454 -99 -99 8.660e+00 1.000e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7702 4.468e+12 -0.2746 1.1551
93811 GOODS-N 189.3672300 62.283162 -99.0000 0.34 -99.00 -99.00 0.34 -99.00 -99.00 0.34 0.34 -99.00 -99.00 -99.00 -99.00 130.94 -99.00 -99.00 3.230e+10 -9.900e+01 -9.900e+01 330 -99 -99 9.540e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6479 2.090e+10 -0.5228 1.6046
14224 GOODS-S 53.1654040 -27.918655 0.3660 0.37 -99.00 -99.00 0.37 -99.00 -99.00 0.36 0.37 -99.00 -99.00 -99.00 -99.00 57.80 -99.00 -99.00 1.320e+11 -9.900e+01 -9.900e+01 3290 -99 -99 9.740e+00 6.310e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0577 7.624e+09 -0.5640 1.4904
56581 GOODS-N 189.2141660 62.216818 0.0890 2.65 -99.00 -99.00 1.83 -99.00 -99.00 2.58 2.74 -99.00 -99.00 -99.00 -99.00 0.84 -99.00 -99.00 9.900e+09 -9.900e+01 -9.900e+01 10824 -99 -99 7.020e+00 1.580e-02 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4616 4.568e+09 -0.7536 0.9625
46562 GOODS-S 53.1642260 -27.853497 0.6690 0.68 -99.00 -99.00 0.71 -99.00 -99.00 0.66 0.72 -99.00 -99.00 -99.00 -99.00 1.04 -99.00 -99.00 1.060e+10 -9.900e+01 -9.900e+01 4987 -99 -99 9.110e+00 3.980e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2080 2.208e+09 -0.5050 1.2207
123472 GOODS-S 53.0930590 -27.707373 1.0100 1.06 -99.00 -99.00 1.05 -99.00 -99.00 1.01 1.07 -99.00 -99.00 -99.00 -99.00 2.05 -99.00 -99.00 1.560e+11 -9.900e+01 -9.900e+01 31444 -99 -99 9.400e+00 3.980e-01 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6956 1.086e+11 -0.4275 2.1912
52259 GOODS-S 53.1796820 -27.843878 0.7400 0.93 -99.00 -99.00 0.91 -99.00 -99.00 0.93 0.94 -99.00 -99.00 -99.00 -99.00 45.44 -99.00 -99.00 7.740e+09 -9.900e+01 -9.900e+01 28583 -99 -99 8.110e+00 1.000e-01 2.03 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6085 4.710e+09 -0.5388 1.4074
87464 GOODS-S 53.1878160 -27.772614 0.1320 2.62 -99.00 -99.00 2.56 -99.00 -99.00 2.61 2.62 -99.00 -99.00 -99.00 -99.00 28.15 -99.00 -99.00 5.640e+13 -9.900e+01 -9.900e+01 15499 -99 -99 7.040e+00 6.310e+01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 9.387e+09 -0.7529 0.9813
119088 GOODS-S 53.0734190 -27.715952 0.6470 2.11 -99.00 -99.00 2.11 -99.00 -99.00 2.09 2.13 -99.00 -99.00 -99.00 -99.00 120.07 -99.00 -99.00 1.260e+11 -9.900e+01 -9.900e+01 32841 -99 -99 7.020e+00 1.000e-02 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6177 7.776e+10 -0.7677 1.8522
123466 GOODS-S 53.0297700 -27.708067 0.2160 0.15 -99.00 -99.00 0.15 -99.00 -99.00 0.15 0.15 -99.00 -99.00 -99.00 -99.00 20.77 -99.00 -99.00 3.710e+08 -9.900e+01 -9.900e+01 2282 -99 -99 9.160e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4457 1.654e+08 -0.5114 1.2587
43991 GOODS-N 189.1694320 62.193226 -99.0000 1.12 -99.00 -99.00 1.13 -99.00 -99.00 0.96 5.30 -99.00 -99.00 -99.00 -99.00 8.64 -99.00 -99.00 1.630e+11 -9.900e+01 -9.900e+01 36745 -99 -99 9.720e+00 1.580e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6484 1.056e+11 -0.4567 2.2863
110655 GOODS-S 53.1544840 -27.733941 0.6750 0.58 -99.00 -99.00 0.56 -99.00 -99.00 0.48 0.62 -99.00 -99.00 -99.00 -99.00 1.81 -99.00 -99.00 1.560e+10 -9.900e+01 -9.900e+01 34646 -99 -99 9.510e+00 6.310e+00 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2869 4.477e+09 -0.4681 1.8551
97930 GOODS-S 53.1340920 -27.759698 0.5230 0.54 -99.00 -99.00 0.51 -99.00 -99.00 0.51 0.54 -99.00 -99.00 -99.00 -99.00 135.28 -99.00 -99.00 3.120e+11 -9.900e+01 -9.900e+01 36880 -99 -99 9.920e+00 2.510e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6301 1.964e+11 -0.4511 2.3696
123290 GOODS-N 189.3980520 62.338414 1.1420 1.12 -99.00 -99.00 1.04 -99.00 -99.00 0.97 1.12 -99.00 -99.00 -99.00 -99.00 22.01 -99.00 -99.00 3.150e+11 -9.900e+01 -9.900e+01 36868 -99 -99 9.720e+00 2.510e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5959 1.876e+11 -0.4750 2.1625
76916 GOODS-N 189.1654390 62.257324 0.3770 0.47 -99.00 -99.00 0.47 -99.00 -99.00 0.43 0.49 -99.00 -99.00 -99.00 -99.00 193.02 -99.00 -99.00 1.910e+11 -9.900e+01 -9.900e+01 37128 -99 -99 9.940e+00 6.310e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4977 9.495e+10 -0.4844 2.1813
83237 GOODS-N 189.1616760 62.263124 -99.0000 0.81 -99.00 -99.00 0.81 -99.00 -99.00 0.81 0.81 -99.00 -99.00 -99.00 -99.00 48.02 -99.00 -99.00 2.760e+10 -9.900e+01 -9.900e+01 2167 -99 -99 9.340e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6398 1.769e+10 -0.5194 1.5090
71251 GOODS-S 53.1834690 -27.806759 -99.0000 2.52 -99.00 -99.00 nan -99.00 -99.00 2.52 2.52 -99.00 -99.00 -99.00 -99.00 149792.40 -99.00 -99.00 2.040e+11 -9.900e+01 -9.900e+01 8365 -99 -99 7.040e+00 1.580e-02 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4755 9.723e+10 -0.7524 0.9114
54209 GOODS-N 189.2347670 62.211424 -99.0000 0.03 -99.00 -99.00 nan -99.00 -99.00 0.03 0.03 -99.00 -99.00 -99.00 -99.00 100719.68 -99.00 -99.00 1.420e+09 -9.900e+01 -9.900e+01 122 -99 -99 1.010e+01 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5690 8.101e+08 -0.5829 1.4111
92860 GOODS-S 53.1614990 -27.767621 0.6800 0.67 -99.00 -99.00 0.69 -99.00 -99.00 0.65 0.70 -99.00 -99.00 -99.00 -99.00 9.88 -99.00 -99.00 1.150e+09 -9.900e+01 -9.900e+01 27963 -99 -99 7.860e+00 1.000e-02 2.03 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8444 9.715e+08 -0.5016 1.3273
117674 GOODS-S 53.0332560 -27.710969 0.5450 0.49 -99.00 -99.00 5.37 -99.00 -99.00 0.48 5.50 -99.00 -99.00 -99.00 -99.00 124.78 -99.00 -99.00 7.960e+10 -9.900e+01 -9.900e+01 841 -99 -99 9.920e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5686 4.527e+10 -0.4846 2.4666
17895 GOODS-S 53.1758450 -27.911812 -99.0000 3.41 -99.00 -99.00 3.41 -99.00 -99.00 3.41 3.41 -99.00 -99.00 -99.00 -99.00 677.37 -99.00 -99.00 4.650e+14 -9.900e+01 -9.900e+01 15498 -99 -99 7.020e+00 6.310e+01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 7.404e+10 -0.7526 0.9406
91800 GOODS-N 189.2262110 62.281970 0.9420 0.97 -99.00 -99.00 0.96 -99.00 -99.00 0.96 0.98 -99.00 -99.00 -99.00 -99.00 6.17 -99.00 -99.00 1.830e+11 -9.900e+01 -9.900e+01 35613 -99 -99 9.060e+00 2.510e-02 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7261 1.328e+11 -0.3728 2.0735
47720 GOODS-S 53.2117750 -27.852116 0.8510 0.84 -99.00 -99.00 0.83 -99.00 -99.00 0.74 0.89 -99.00 -99.00 -99.00 -99.00 1.40 -99.00 -99.00 1.820e+10 -9.900e+01 -9.900e+01 17302 -99 -99 9.480e+00 3.980e+00 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3784 6.868e+09 -0.4887 1.6417
82317 GOODS-N 189.1599420 62.261003 -99.0000 0.14 -99.00 -99.00 0.13 -99.00 -99.00 0.12 0.14 -99.00 -99.00 -99.00 -99.00 21.71 -99.00 -99.00 7.960e+08 -9.900e+01 -9.900e+01 117 -99 -99 1.010e+01 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5733 4.564e+08 -0.5742 1.3996
78077 GOODS-S 53.1841650 -27.792630 0.7370 0.84 -99.00 -99.00 0.85 -99.00 -99.00 0.84 0.86 -99.00 -99.00 -99.00 -99.00 362.32 -99.00 -99.00 4.530e+10 -9.900e+01 -9.900e+01 33211 -99 -99 7.040e+00 3.980e-02 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2301 1.043e+10 -0.7642 1.7356
105072 GOODS-S 53.1150160 -27.741968 0.2150 0.19 -99.00 -99.00 0.19 -99.00 -99.00 0.19 0.19 -99.00 -99.00 -99.00 -99.00 273.26 -99.00 -99.00 1.100e+11 -9.900e+01 -9.900e+01 13150 -99 -99 1.000e+01 6.310e+01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1016 1.116e+10 -0.5285 1.7720
115534 GOODS-N 189.3741210 62.318874 -99.0000 0.03 -99.00 -99.00 0.03 -99.00 -99.00 0.03 0.03 -99.00 -99.00 -99.00 -99.00 523.86 -99.00 -99.00 5.330e+07 -9.900e+01 -9.900e+01 191 -99 -99 9.160e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7040 3.755e+07 -0.4277 1.5611
36842 GOODS-N 189.1851440 62.181358 0.9370 0.83 -99.00 -99.00 0.90 -99.00 -99.00 0.82 0.87 -99.00 -99.00 -99.00 -99.00 6.94 -99.00 -99.00 5.570e+09 -9.900e+01 -9.900e+01 2034 -99 -99 9.060e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6293 3.507e+09 -0.4663 1.2508
110494 GOODS-S 53.1079770 -27.733748 0.2780 1.45 -99.00 -99.00 1.50 -99.00 -99.00 1.45 1.45 -99.00 -99.00 -99.00 -99.00 158.90 -99.00 -99.00 5.750e+13 -9.900e+01 -9.900e+01 20418 -99 -99 7.020e+00 6.310e+01 1.29 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 9.154e+09 -0.7555 1.1313
70156 GOODS-N 189.1614500 62.239445 -99.0000 0.90 -99.00 -99.00 0.91 -99.00 -99.00 0.83 0.92 -99.00 -99.00 -99.00 -99.00 15.67 -99.00 -99.00 3.560e+10 -9.900e+01 -9.900e+01 2302 -99 -99 9.650e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6420 2.288e+10 -0.5393 1.7886
109853 GOODS-S 53.0516070 -27.731556 0.4210 0.51 -99.00 -99.00 0.50 -99.00 -99.00 0.50 0.51 -99.00 -99.00 -99.00 -99.00 315.97 -99.00 -99.00 1.140e+11 -9.900e+01 -9.900e+01 834 -99 -99 9.810e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5812 6.617e+10 -0.4123 2.5131
75762 GOODS-N 189.1127340 62.252615 0.7940 0.79 -99.00 -99.00 0.78 -99.00 -99.00 0.79 0.79 -99.00 -99.00 -99.00 -99.00 19.88 -99.00 -99.00 6.460e+11 -9.900e+01 -9.900e+01 14363 -99 -99 9.800e+00 6.310e-01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6533 4.218e+11 -0.3716 2.2583
107697 GOODS-N 189.3396800 62.306756 -99.0000 5.45 -99.00 -99.00 5.42 -99.00 -99.00 5.43 5.61 -99.00 -99.00 -99.00 -99.00 19.95 -99.00 -99.00 2.540e+12 -9.900e+01 -9.900e+01 13833 -99 -99 8.610e+00 1.000e-01 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7707 1.955e+12 -0.2959 1.2286
51356 GOODS-S 53.1566800 -27.843269 0.6280 0.56 -99.00 -99.00 0.54 -99.00 -99.00 0.53 0.57 -99.00 -99.00 -99.00 -99.00 2.71 -99.00 -99.00 2.150e+11 -9.900e+01 -9.900e+01 8216 -99 -99 9.850e+00 6.310e+01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0715 1.535e+10 -0.5423 1.6160
85491 GOODS-N 189.2247130 62.268616 0.8500 0.95 -99.00 -99.00 0.95 -99.00 -99.00 0.94 0.95 -99.00 -99.00 -99.00 -99.00 36.96 -99.00 -99.00 1.200e+11 -9.900e+01 -9.900e+01 22321 -99 -99 8.660e+00 6.310e+00 1.47 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0556 6.647e+09 -0.4696 1.3226
67814 GOODS-S 53.1371820 -27.815682 0.8360 0.82 -99.00 -99.00 0.74 -99.00 -99.00 0.67 0.83 -99.00 -99.00 -99.00 -99.00 17.55 -99.00 -99.00 1.120e+11 -9.900e+01 -9.900e+01 9813 -99 -99 9.810e+00 2.510e+00 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6178 6.940e+10 -0.5177 1.9271
115288 GOODS-S 53.1309360 -27.723377 1.0250 1.09 -99.00 -99.00 1.05 -99.00 -99.00 0.97 1.18 -99.00 -99.00 -99.00 -99.00 11.95 -99.00 -99.00 2.000e+11 -9.900e+01 -9.900e+01 36618 -99 -99 9.630e+00 1.000e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6680 1.333e+11 -0.4368 2.3209
48149 GOODS-S 53.2083250 -27.851429 2.2070 2.51 -99.00 -99.00 2.51 -99.00 -99.00 2.48 2.52 -99.00 -99.00 -99.00 -99.00 9.56 -99.00 -99.00 5.760e+10 -9.900e+01 -9.900e+01 2155 -99 -99 8.960e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4576 2.638e+10 -0.4854 1.1243
105902 GOODS-N 189.2930190 62.303436 -99.0000 1.00 -99.00 -99.00 1.00 -99.00 -99.00 0.99 1.00 -99.00 -99.00 -99.00 -99.00 119.30 -99.00 -99.00 2.310e+09 -9.900e+01 -9.900e+01 768 -99 -99 7.570e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8010 1.852e+09 -0.3821 1.8023
109886 GOODS-S 53.0793580 -27.731388 -99.0000 0.54 -99.00 -99.00 0.56 -99.00 -99.00 0.54 0.58 -99.00 -99.00 -99.00 -99.00 1.85 -99.00 -99.00 1.970e+10 -9.900e+01 -9.900e+01 4880 -99 -99 9.510e+00 2.510e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5132 1.009e+10 -0.5347 1.5532
42119 GOODS-N 189.2095960 62.190913 -99.0000 0.85 -99.00 -99.00 0.86 -99.00 -99.00 0.81 0.86 -99.00 -99.00 -99.00 -99.00 11.07 -99.00 -99.00 3.910e+10 -9.900e+01 -9.900e+01 2427 -99 -99 9.700e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5895 2.306e+10 -0.5569 1.7059
97056 GOODS-N 189.4015400 62.289845 -99.0000 1.12 -99.00 -99.00 1.00 -99.00 -99.00 0.95 1.12 -99.00 -99.00 -99.00 -99.00 10.12 -99.00 -99.00 1.530e+11 -9.900e+01 -9.900e+01 811 -99 -99 9.280e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6412 9.790e+10 -0.3697 3.0730
114628 GOODS-N 189.3971630 62.321637 0.8360 0.84 -99.00 -99.00 0.84 -99.00 -99.00 0.83 0.84 -99.00 -99.00 -99.00 -99.00 56.02 -99.00 -99.00 3.550e+11 -9.900e+01 -9.900e+01 14608 -99 -99 9.780e+00 1.580e+00 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6503 2.311e+11 -0.4726 2.0894
