# Catalog for all galaxies that matched between 3DHST and PEARS. 
# pears_id field redshift ra dec dn4000 dn4000_err d4000 d4000_err
93208 GOODS-N 0.900 189.165500 62.280260 1.0034 0.0000 0.8485 0.0000
93209 GOODS-S 0.560 53.172220 -27.765090 1.0481 0.1728 2.2409 0.3176
93218 GOODS-S 0.940 53.147900 -27.768270 1.1817 0.0000 1.1096 0.0000
93242 GOODS-S 1.080 53.167310 -27.768230 0.8392 0.0000 1.0972 0.9316
93328 GOODS-N 1.120 189.303900 62.280350 0.9701 0.3957 1.1395 0.2874
93370 GOODS-S 0.660 53.113890 -27.767560 1.2829 0.3510 1.7834 0.3301
93394 GOODS-N 0.890 189.164700 62.280770 1.1431 1.7485 1.1142 1.1252
93405 GOODS-N 0.730 189.170400 62.280580 1.3098 0.0000 1.1690 0.0000
93458 GOODS-S 1.310 53.139370 -27.767370 1.5012 0.6327 0.4270 0.2011
93484 GOODS-S 0.680 53.164640 -27.768050 1.0332 0.0000 1.1013 0.0000
93563 GOODS-S 1.130 53.159450 -27.767780 1.1898 0.6400 1.6115 0.5354
93602 GOODS-N 0.940 189.167300 62.282240 1.3794 0.1483 1.4930 0.1169
93627 GOODS-S 1.150 53.109050 -27.767660 0.8878 0.7344 1.0783 0.6326
93646 GOODS-N 0.920 189.289000 62.281700 0.8358 0.0000 0.4374 0.0000
93719 GOODS-N 0.810 189.178200 62.281010 1.4031 0.0000 1.7718 0.0000
93759 GOODS-S 1.070 53.159870 -27.766840 0.7780 0.1366 1.0743 0.2104
93798 GOODS-N 0.560 189.302200 62.282110 1.1265 0.4884 2.5879 0.9501
93808 GOODS-S 0.770 53.128300 -27.767450 1.0041 0.0000 1.2123 0.0000
93811 GOODS-S 0.940 53.146090 -27.766560 1.1490 0.0000 1.1270 0.1662
93827 GOODS-S 0.950 53.163630 -27.767440 0.4227 0.5887 -0.5098 0.9644
93849 GOODS-S 1.050 53.175590 -27.767550 1.9118 0.0000 1.3031 0.0000
93923 GOODS-S 0.920 53.107130 -27.767090 1.4184 0.5062 1.3278 0.5209
93946 GOODS-S 1.070 53.120600 -27.766840 1.0714 0.4449 1.5017 0.4589
93968 GOODS-N 0.790 189.161900 62.281430 0.8958 0.0000 1.0691 0.0000
93984 GOODS-S 1.030 53.106930 -27.765440 1.1033 0.1762 1.1362 0.1247
93988 GOODS-S 0.880 53.151370 -27.766690 1.1179 0.0000 1.1645 0.0000
93992 GOODS-S 0.970 53.107770 -27.767290 0.4227 0.0000 1.0790 0.8881
94073 GOODS-N 0.870 189.203800 62.281900 0.9915 0.0000 1.2998 0.0000
94085 GOODS-N 1.030 189.299900 62.283240 1.1811 0.1334 1.3657 0.1211
94117 GOODS-N 1.120 189.304700 62.281860 1.2190 0.3252 1.1289 0.2191
94128 GOODS-S 0.970 53.135620 -27.766620 1.1233 0.0000 1.2355 0.0000
94200 GOODS-S 0.680 53.178470 -27.766550 1.3398 0.7106 1.5313 0.5472
94234 GOODS-N 0.720 189.162600 62.281830 1.3577 0.0000 0.9624 0.0000
94262 GOODS-N 0.870 189.174500 62.282690 1.1641 0.0000 1.2528 0.0000
94290 GOODS-S 0.900 53.100650 -27.766730 0.8674 0.3272 0.9611 0.2470
94356 GOODS-S 1.120 53.155410 -27.766070 1.3046 0.2687 1.2387 0.1953
94364 GOODS-N 0.770 189.208900 62.282360 1.1007 0.2719 0.8128 0.1490
94425 GOODS-S 1.180 53.145440 -27.766740 0.9166 1.0928 1.5225 0.9589
94458 GOODS-N 0.860 189.325400 62.282650 1.6246 0.0000 0.8790 0.0000
94535 GOODS-N 0.560 189.292200 62.282920 0.8839 0.2336 1.7340 0.3872
94632 GOODS-S 0.820 53.179550 -27.766180 1.1437 0.0000 1.4804 0.0000
94782 GOODS-N 0.940 189.336500 62.283070 1.7046 0.0000 1.3224 0.6734
94792 GOODS-S 1.060 53.164450 -27.765860 0.9080 0.2941 1.0599 0.3732
94854 GOODS-S 1.040 53.104700 -27.765900 0.8471 0.5750 1.1055 0.4116
94858 GOODS-S 0.950 53.139510 -27.765950 1.0975 0.0000 1.0256 0.0000
94873 GOODS-S 0.790 53.140710 -27.765890 0.8613 0.0000 1.4424 0.0000
94900 GOODS-S 1.190 53.117590 -27.766190 0.8188 1.5684 0.9935 1.4819
94963 GOODS-N 0.560 189.316700 62.283690 1.4002 1.5982 2.7660 2.8688
95110 GOODS-S 1.220 53.109420 -27.764090 1.8698 0.5188 1.8136 0.3660
95330 GOODS-S 0.740 53.115630 -27.765180 1.5956 0.0000 1.2864 0.0000
95449 GOODS-N 0.940 189.328900 62.287280 1.0798 0.3078 1.0276 0.2129
95469 GOODS-S 0.930 53.179040 -27.765080 1.2563 0.0000 1.0524 0.0000
95513 GOODS-S 1.080 53.111170 -27.765220 0.8063 0.0000 0.8993 0.5332
95800 GOODS-S 0.740 53.114160 -27.763770 1.3545 0.3202 1.2566 0.2019
95898 GOODS-N 0.770 189.331000 62.285060 1.1041 0.0000 1.0651 0.0000
95997 GOODS-S 0.890 53.153760 -27.763750 0.7965 0.0000 0.8831 0.0000
96013 GOODS-S 0.950 53.174470 -27.764400 1.1806 0.0000 1.2785 0.0000
96352 GOODS-N 0.680 189.310900 62.285960 0.4482 1.8587 2.0476 0.9772
96378 GOODS-S 0.680 53.122560 -27.763650 2.0036 5.2341 2.2063 3.6516
96481 GOODS-S 0.650 53.125270 -27.759500 1.1254 0.1367 1.4018 0.1185
96494 GOODS-S 0.660 53.144030 -27.761490 0.8201 0.0000 1.5449 0.0000
96567 GOODS-S 1.250 53.111830 -27.762580 1.0708 0.6341 0.8516 0.4388
96579 GOODS-S 1.180 53.111660 -27.762890 0.4383 2.1938 -0.2642 1.6737
96671 GOODS-S 0.620 53.107410 -27.762940 4.9600 0.0000 1.0253 0.4708
96737 GOODS-S 0.730 53.116160 -27.760850 1.3936 0.5085 1.2826 0.3104
96778 GOODS-S 0.750 53.107170 -27.762660 1.6741 0.0000 1.0216 0.5490
96907 GOODS-S 0.900 53.104800 -27.762930 1.4087 0.0000 1.7621 0.0000
96927 GOODS-S 0.670 53.098870 -27.760030 1.2343 0.4922 1.3890 0.3926
96942 GOODS-S 0.750 53.107570 -27.762470 1.3076 0.0000 1.1184 0.0000
97043 GOODS-S 0.620 53.137270 -27.762200 0.9506 0.1139 0.8841 0.0763
97327 GOODS-S 1.140 53.096680 -27.762250 1.0917 1.0133 1.1061 0.8443
97487 GOODS-S 0.950 53.130080 -27.761970 1.0576 0.6657 0.9894 0.4849
97568 GOODS-S 1.010 53.125260 -27.756530 1.1049 0.1297 1.2255 0.1021
97904 GOODS-N 0.650 189.300000 62.290930 1.0640 0.1309 1.3183 0.1085
98002 GOODS-S 0.570 53.131660 -27.760590 0.8306 1.7659 1.5527 2.3850
98046 GOODS-S 0.610 53.114040 -27.760870 1.2211 1.1349 0.9855 0.5338
98048 GOODS-S 1.240 53.109550 -27.760050 1.5668 0.2159 1.4012 0.1543
98198 GOODS-S 0.830 53.144450 -27.760470 1.2536 0.0000 1.4551 0.0000
98209 GOODS-N 0.730 189.319500 62.292670 1.3780 0.2607 1.3303 0.1587
98242 GOODS-S 0.660 53.125800 -27.760330 0.8049 0.5737 1.0616 0.4948
98333 GOODS-S 1.240 53.126440 -27.756540 1.5126 0.3053 1.3074 0.1981
98353 GOODS-S 0.590 53.131950 -27.760530 1.6689 3.9744 1.0179 1.3894
98384 GOODS-S 1.100 53.130090 -27.759080 1.0833 0.3000 1.4554 0.2568
98420 GOODS-N 1.130 189.330000 62.291230 1.0050 0.3231 1.2309 0.2475
98698 GOODS-S 0.850 53.111930 -27.757830 1.1922 0.1510 1.3715 0.1337
98703 GOODS-S 1.200 53.109240 -27.759330 2.3422 2.9946 2.3510 1.5390
98849 GOODS-S 1.120 53.122130 -27.759540 0.2106 3.7737 0.0608 1.9083
98923 GOODS-S 1.270 53.097640 -27.757830 0.6901 1.1847 0.3530 0.7672
98951 GOODS-S 0.760 53.122360 -27.759400 0.8604 1.2915 0.9717 0.9496
98997 GOODS-N 0.990 189.363800 62.293170 1.1780 0.2468 1.4022 0.2116
99014 GOODS-S 0.680 53.105250 -27.756650 1.0920 0.1173 1.4050 0.1009
99129 GOODS-S 0.970 53.121710 -27.758790 0.8372 1.5215 1.4407 1.5858
99156 GOODS-S 0.950 53.120420 -27.757020 1.0790 0.1801 1.0858 0.1289
99252 GOODS-S 0.770 53.102070 -27.758680 1.0776 1.7583 1.0605 1.1079
99275 GOODS-S 1.070 53.111570 -27.758480 0.9052 0.4276 1.0180 0.3475
99381 GOODS-S 0.930 53.132180 -27.758550 1.1359 0.0000 1.1561 0.0000
99400 GOODS-S 1.220 53.128560 -27.757240 0.8126 1.0472 0.9961 0.8470
99490 GOODS-S 0.690 53.106590 -27.758040 1.1456 0.0000 1.5023 0.0000
99589 GOODS-S 1.210 53.125150 -27.757360 2.1568 4.5276 7.1969 5.8093
99598 GOODS-S 0.900 53.143480 -27.758090 1.6465 0.0000 1.4664 0.0000
99633 GOODS-N 0.980 189.299200 62.293390 1.5106 0.1476 1.8472 0.2185
99736 GOODS-S 1.280 53.101220 -27.757440 1.1067 2.4009 0.3620 1.1236
99892 GOODS-S 1.070 53.095100 -27.755100 0.8349 0.2327 1.0677 0.1836
100094 GOODS-S 1.260 53.123540 -27.756870 1.4460 0.7834 0.8329 0.4057
100119 GOODS-S 0.680 53.111320 -27.757010 1.1485 0.0000 1.3131 0.3586
100137 GOODS-N 0.620 189.368200 62.293250 1.0346 2.2248 1.7478 2.6214
100181 GOODS-S 1.230 53.101260 -27.757320 1.6706 4.8441 1.2672 3.4779
100202 GOODS-N 0.620 189.296100 62.293310 1.1523 1.6240 1.1650 1.0879
100332 GOODS-S 0.830 53.092760 -27.756950 0.7791 0.0000 0.8875 0.0000
100338 GOODS-S 0.780 53.110960 -27.756400 1.7917 0.0000 1.4574 0.0000
100393 GOODS-S 0.730 53.120940 -27.756010 1.1157 0.7438 1.0662 0.5975
100435 GOODS-N 0.980 189.347800 62.293700 1.6505 1.2511 2.0438 0.9726
100486 GOODS-N 0.880 189.292200 62.294410 1.2690 0.0000 1.3816 0.0000
100497 GOODS-S 0.590 53.128430 -27.755460 3.4594 14.6231 2.8993 9.0946
100526 GOODS-S 0.670 53.114860 -27.756060 1.2581 0.7147 1.4390 0.5316
100543 GOODS-S 0.690 53.115620 -27.755190 1.1081 0.0000 1.3025 0.0000
100572 GOODS-S 0.770 53.137160 -27.754180 1.3797 0.2937 1.2347 0.1785
100652 GOODS-S 0.800 53.134560 -27.755820 0.8093 0.0000 0.8857 0.0000
100679 GOODS-S 0.680 53.098260 -27.755860 1.1174 1.1767 1.3667 0.8790
100715 GOODS-N 0.920 189.309400 62.296860 1.0715 0.2102 1.0334 0.1460
100728 GOODS-N 0.810 189.355200 62.294340 1.0215 0.0000 1.2467 0.0000
100776 GOODS-N 0.830 189.327700 62.294180 0.9185 0.0000 0.8953 0.0000
100857 GOODS-N 0.920 189.318700 62.294550 0.8576 0.0000 0.8103 0.0000
100950 GOODS-N 0.930 189.318600 62.294270 0.9837 0.0000 0.9859 0.1222
100951 GOODS-S 0.880 53.118380 -27.755340 0.9202 0.0000 0.9949 0.6033
101064 GOODS-S 0.800 53.110690 -27.755490 1.3227 0.0000 1.6789 0.0000
101091 GOODS-S 1.050 53.129080 -27.754550 1.0596 0.4575 1.1581 0.2650
101093 GOODS-S 0.900 53.131770 -27.753580 1.0179 0.6788 1.0608 0.4041
101176 GOODS-S 1.050 53.098350 -27.754720 0.9619 0.1942 0.9177 0.2170
101185 GOODS-N 0.760 189.387200 62.295330 1.2586 0.2904 1.0237 0.1490
101299 GOODS-S 0.680 53.118600 -27.754650 0.9946 0.2644 1.3369 0.3753
101405 GOODS-S 0.760 53.104750 -27.753340 1.3929 0.2346 1.2579 0.1460
101457 GOODS-S 1.250 53.109840 -27.754260 1.2876 0.6570 1.4104 0.5693
101527 GOODS-S 1.250 53.109830 -27.753920 1.5495 0.9416 1.1817 0.5458
101615 GOODS-S 1.240 53.124240 -27.752990 1.6709 0.7632 1.3393 0.4880
101633 GOODS-S 0.670 53.126850 -27.753830 0.8829 0.9621 1.0081 0.7016
101634 GOODS-S 0.940 53.131160 -27.753830 1.0593 0.0000 1.1187 0.1756
101718 GOODS-S 1.040 53.123450 -27.753150 1.6240 0.7927 1.1857 0.4892
101780 GOODS-S 0.790 53.147710 -27.754000 1.1648 0.0000 1.0688 0.0000
101795 GOODS-S 0.910 53.115450 -27.753530 0.9185 0.0000 1.0536 0.0000
101849 GOODS-S 0.570 53.101620 -27.753830 0.9824 0.5580 1.5904 0.8067
102027 GOODS-S 1.060 53.119950 -27.750980 0.8274 0.3013 1.1614 0.3146
102037 GOODS-S 1.110 53.097120 -27.753410 1.1210 0.6200 1.3566 1.0586
102134 GOODS-N 1.150 189.368500 62.298260 1.3191 0.6761 1.2588 0.4908
102153 GOODS-S 0.740 53.123770 -27.751990 1.3380 0.1804 1.1725 0.1093
102160 GOODS-N 0.880 189.319100 62.296910 0.7307 0.0000 1.0798 0.3971
102163 GOODS-S 1.060 53.115250 -27.751590 0.9625 0.3325 1.1944 0.2724
102175 GOODS-S 0.580 53.094990 -27.753190 1.4367 0.9232 3.3745 7.0418
102205 GOODS-S 0.980 53.125050 -27.753150 1.1685 0.0000 1.4306 0.4555
102530 GOODS-N 0.950 189.364300 62.297230 1.0109 0.3564 1.0340 0.4083
102547 GOODS-N 0.690 189.396700 62.297580 1.4662 3.1669 1.6732 3.2887
102575 GOODS-N 0.950 189.328600 62.297870 2.2478 1.3519 2.5344 1.1107
102600 GOODS-N 1.180 189.300600 62.298430 1.4874 0.2978 1.6830 0.2455
102708 GOODS-S 0.880 53.108930 -27.751720 0.7665 0.0000 0.8844 0.4526
102719 GOODS-N 0.630 189.314200 62.297550 1.2967 0.7230 1.1989 0.3973
102735 GOODS-S 0.660 53.145440 -27.750530 1.0760 0.1751 1.3579 0.1482
102847 GOODS-S 1.130 53.100100 -27.751120 1.1894 0.4035 1.2459 0.2652
102957 GOODS-S 1.000 53.129300 -27.751580 0.8493 0.0000 1.3746 0.0000
103094 GOODS-N 0.910 189.321500 62.301360 1.1053 0.2020 1.1671 0.1619
103107 GOODS-S 0.930 53.136780 -27.751220 2.1521 0.0000 1.3152 1.6211
103116 GOODS-S 0.960 53.105620 -27.750780 1.0470 0.1659 0.9599 0.1059
103192 GOODS-N 0.910 189.323600 62.298740 1.0305 0.0000 1.1694 0.0000
103421 GOODS-S 0.860 53.141570 -27.750810 1.4927 0.0000 1.4906 0.0000
103422 GOODS-S 0.800 53.107380 -27.749810 1.0000 0.1927 0.9988 0.1353
103443 GOODS-N 0.830 189.377800 62.301190 1.1417 0.3504 1.4224 0.2892
103683 GOODS-S 0.720 53.118900 -27.749970 1.6986 0.0000 1.3576 0.0000
103811 GOODS-S 0.950 53.114380 -27.749230 1.0473 0.6783 1.0599 0.4784
103877 GOODS-S 0.940 53.118210 -27.749350 0.7384 0.0000 1.3081 1.6509
103918 GOODS-S 0.910 53.133500 -27.747710 1.2846 0.1393 1.4353 0.1229
103969 GOODS-S 1.210 53.139510 -27.749490 0.8740 1.2663 1.5126 1.4700
103982 GOODS-S 1.200 53.131100 -27.749310 1.4104 1.1094 1.1025 0.5615
104023 GOODS-N 0.740 189.385500 62.299920 1.3082 0.0000 1.0893 0.0000
104050 GOODS-N 0.590 189.309800 62.299760 4.8658 33.4398 1.3071 1.7096
104125 GOODS-S 1.080 53.121970 -27.748820 0.9367 0.3555 1.1067 0.2678
104150 GOODS-S 0.950 53.118450 -27.748160 1.2194 0.0000 1.4064 0.3226
104213 GOODS-N 0.910 189.325700 62.300020 1.3890 1.1166 3.3772 1.3155
104306 GOODS-N 1.160 189.351300 62.301240 1.1571 0.3345 1.2397 0.2638
104408 GOODS-S 0.730 53.116020 -27.747210 1.3744 0.0000 1.1870 0.0000
104446 GOODS-S 0.840 53.137130 -27.746580 0.9233 0.0000 0.9686 0.0000
104478 GOODS-S 0.950 53.122220 -27.748620 0.9036 0.0000 0.8603 0.2025
104498 GOODS-S 0.970 53.124670 -27.748390 1.3410 0.0000 1.2610 0.2810
104514 GOODS-S 0.920 53.105680 -27.747700 0.9383 0.0000 0.9390 0.0000
104516 GOODS-S 1.220 53.129070 -27.743040 1.4485 0.9554 1.3131 0.7121
104622 GOODS-S 0.670 53.135030 -27.748010 1.2771 0.0000 1.4119 0.0000
104641 GOODS-S 0.750 53.143620 -27.747920 1.0486 1.4812 0.8253 0.7823
104731 GOODS-S 1.010 53.116070 -27.748290 1.0217 0.0000 0.8149 1.4877
104801 GOODS-S 0.720 53.144840 -27.748130 2.0970 0.0000 1.6163 0.0000
104868 GOODS-S 1.010 53.114780 -27.747480 1.3845 1.0611 1.2976 0.9789
104879 GOODS-N 1.110 189.354800 62.301170 0.9319 0.5204 1.4673 0.5849
104981 GOODS-S 0.960 53.134220 -27.747710 1.1017 0.0000 1.0521 0.8023
105015 GOODS-S 0.610 53.139280 -27.744750 0.9905 0.3567 1.0499 0.2675
105016 GOODS-S 0.740 53.097320 -27.746650 1.3529 0.0000 1.2170 0.0000
105168 GOODS-N 1.240 189.285000 62.302750 1.4416 0.6405 1.2934 0.4372
105223 GOODS-N 1.270 189.367100 62.301620 1.7620 3.4941 0.8120 1.3101
105303 GOODS-N 1.090 189.391900 62.301680 1.0558 0.1786 1.4001 0.1791
105328 GOODS-S 1.050 53.133330 -27.746550 1.3961 2.4019 1.0230 1.5116
105400 GOODS-S 0.780 53.093060 -27.746520 0.8112 0.0000 0.4546 0.0000
105461 GOODS-N 0.640 189.349900 62.302220 1.0758 0.0000 1.0693 0.0000
105522 GOODS-S 0.660 53.094430 -27.745870 1.0164 0.1712 1.3154 0.1963
105547 GOODS-S 0.610 53.137590 -27.743510 1.4123 0.1592 1.6640 0.1304
105570 GOODS-S 0.920 53.130530 -27.746170 0.7304 0.0000 0.9594 0.6845
105622 GOODS-S 0.610 53.136670 -27.746500 0.5614 0.1205 0.9278 0.4915
105674 GOODS-N 0.660 189.283400 62.302410 0.7092 0.0000 1.4360 0.0000
105709 GOODS-N 1.050 189.305600 62.304320 1.1968 0.3005 1.2056 0.1890
105729 GOODS-N 1.180 189.286400 62.303590 1.3556 0.5041 1.5498 0.3806
105902 GOODS-N 0.740 189.293000 62.303520 1.2062 0.0000 0.9497 0.0000
105980 GOODS-S 0.680 53.145350 -27.744600 1.2334 0.3975 1.6496 0.3624
106026 GOODS-S 0.750 53.145530 -27.745190 1.3220 0.0000 1.1493 0.4087
106061 GOODS-S 0.730 53.092430 -27.744570 1.8675 0.0000 1.3754 0.0000
106067 GOODS-S 0.780 53.094100 -27.740510 1.4361 0.1395 1.3219 0.0895
106073 GOODS-S 1.050 53.146400 -27.744310 1.1584 0.2407 1.1474 0.1680
106132 GOODS-S 0.640 53.131920 -27.745200 0.9088 0.2049 1.2091 0.3783
106446 GOODS-S 0.670 53.123300 -27.744800 2.1495 8.8248 2.1163 5.1294
106606 GOODS-S 0.700 53.121300 -27.743920 1.0817 0.9010 1.1416 0.6046
106608 GOODS-S 1.310 53.111870 -27.744300 1.4564 1.5666 0.3416 0.4203
106641 GOODS-S 0.910 53.102760 -27.744190 0.9305 0.0000 0.9882 0.0000
106694 GOODS-N 0.640 189.325400 62.303950 0.8677 0.3233 0.8906 0.2454
106752 GOODS-N 0.660 189.289900 62.304360 1.4984 0.0000 1.6200 0.0000
106859 GOODS-S 0.730 53.096510 -27.739680 1.4691 0.1855 1.2914 0.1167
106953 GOODS-S 0.670 53.115720 -27.743590 2.9405 7.9954 2.4794 5.7793
106993 GOODS-S 0.910 53.101160 -27.743080 1.0830 0.0000 0.9202 0.0000
107036 GOODS-S 0.610 53.144870 -27.743420 1.2806 0.0000 1.3114 0.2991
107052 GOODS-S 1.050 53.117190 -27.743370 1.0375 1.0246 1.0647 0.6994
107055 GOODS-S 0.870 53.102170 -27.743430 1.1740 0.0000 1.1043 0.0000
107060 GOODS-S 1.220 53.129550 -27.742590 1.2578 0.3377 0.9888 0.2112
107111 GOODS-S 0.620 53.137970 -27.742130 0.9798 0.0000 1.0583 0.1688
107118 GOODS-N 0.580 189.351800 62.305330 0.8885 0.8686 1.5490 1.0445
107136 GOODS-S 0.940 53.107350 -27.741930 1.1387 0.1842 1.2377 0.1298
107152 GOODS-N 0.990 189.379100 62.305770 1.1916 0.1764 1.3235 0.1465
107208 GOODS-S 1.220 53.097180 -27.742250 1.3335 0.7709 1.3588 0.5573
107369 GOODS-S 1.260 53.121330 -27.742190 1.5912 0.4638 1.1384 0.2501
107445 GOODS-N 0.570 189.400300 62.305800 1.0002 0.8530 1.4501 0.9431
107452 GOODS-N 0.630 189.302500 62.307990 1.2381 0.9882 1.0959 0.5974
107654 GOODS-N 1.140 189.318600 62.307000 1.0024 0.3356 1.2865 0.2991
107668 GOODS-S 0.730 53.135270 -27.742080 1.3372 0.0000 1.5213 0.0000
107670 GOODS-S 1.120 53.132230 -27.741890 0.8592 1.1921 0.8518 0.8346
107680 GOODS-S 0.920 53.138420 -27.742240 1.9280 0.0000 1.5573 0.0000
107754 GOODS-S 1.060 53.130560 -27.740930 0.9544 0.0000 0.7194 0.0000
107776 GOODS-S 0.630 53.100810 -27.741460 -1.6436 4.1891 -0.3287 1.3681
107778 GOODS-S 0.980 53.141690 -27.740850 1.1145 0.3436 1.0575 0.4825
107823 GOODS-S 0.940 53.107290 -27.741080 0.9826 0.0000 1.1023 0.1804
107858 GOODS-S 0.810 53.140220 -27.741650 1.7194 0.0000 2.5340 0.0000
107863 GOODS-S 1.010 53.100850 -27.740670 1.1435 0.4770 1.2866 0.3125
107997 GOODS-S 0.940 53.119270 -27.740900 0.6115 0.6325 0.7635 0.5012
107999 GOODS-N 0.910 189.325200 62.306400 0.9559 0.0000 0.8791 0.1505
108010 GOODS-N 0.750 189.302400 62.306200 1.2840 0.0000 1.0559 0.0000
108028 GOODS-S 1.090 53.138980 -27.741070 1.1810 0.9324 2.0802 1.0269
108088 GOODS-S 1.240 53.112810 -27.740430 5.3678 16.0901 -0.8463 8.4092
108145 GOODS-S 1.080 53.101050 -27.740870 0.9640 0.8955 0.7396 0.7835
108147 GOODS-S 0.620 53.130540 -27.738610 1.7777 0.6784 1.8514 0.5379
108174 GOODS-S 0.690 53.146460 -27.740800 2.0767 4.0629 2.3077 3.2565
108239 GOODS-N 0.690 189.288500 62.306730 0.8505 0.4205 1.1503 0.3010
108274 GOODS-S 0.790 53.114510 -27.738160 1.1898 0.3883 1.1291 0.2719
108279 GOODS-N 0.850 189.382200 62.307230 1.0805 0.0000 1.1571 0.0463
108321 GOODS-N 0.880 189.358400 62.307580 0.9618 0.2843 1.0482 0.2432
108322 GOODS-S 1.210 53.147250 -27.738670 1.0580 0.3561 1.0633 0.2742
108336 GOODS-S 1.190 53.104610 -27.740440 1.1616 0.5533 1.1245 0.5059
108366 GOODS-S 1.070 53.147930 -27.740480 0.9730 0.0000 1.1387 0.5396
108448 GOODS-N 1.150 189.379400 62.308480 1.1178 0.1424 1.3009 0.1249
108456 GOODS-S 1.080 53.141610 -27.738600 0.9904 0.2810 1.0887 0.2570
108510 GOODS-S 0.930 53.147720 -27.739200 1.2443 0.1765 1.3394 0.1183
108529 GOODS-N 1.230 189.357000 62.307700 1.8138 1.4542 1.6503 0.9639
108561 GOODS-S 1.080 53.103770 -27.739210 0.7391 0.5489 1.0581 0.4087
108620 GOODS-S 0.900 53.147300 -27.739240 1.3159 0.0000 1.0306 0.2876
108716 GOODS-S 0.840 53.099600 -27.739250 1.0529 0.0000 0.9818 0.0000
108721 GOODS-N 0.820 189.325800 62.307820 1.2748 0.0000 1.5594 0.0000
108774 GOODS-N 0.830 189.394300 62.307760 1.0429 0.0000 1.1525 0.6407
108779 GOODS-S 1.140 53.118560 -27.738680 1.1677 0.6705 1.3045 0.5832
108799 GOODS-N 1.010 189.380900 62.307420 1.2102 0.1910 1.4792 0.1640
108871 GOODS-N 1.060 189.354400 62.308170 0.8459 0.8718 0.9938 0.6884
108874 GOODS-S 0.910 53.099620 -27.738850 1.0444 0.0000 0.7526 0.8899
108892 GOODS-S 0.980 53.077930 -27.736880 1.2827 0.2293 1.4714 0.1904
108922 GOODS-S 0.640 53.138210 -27.737520 1.3208 0.5007 1.5340 0.4830
108932 GOODS-N 0.870 189.305100 62.307800 1.1805 0.0000 0.8301 0.0000
108943 GOODS-S 0.570 53.105910 -27.738420 0.8541 0.4984 1.4697 0.6514
108946 GOODS-S 1.270 53.140800 -27.738310 1.5783 1.4363 0.9815 0.6988
109019 GOODS-S 0.950 53.068920 -27.736970 0.8801 0.0000 0.9433 0.2668
109043 GOODS-S 0.690 53.139270 -27.738000 1.2294 0.0000 1.5149 0.0000
109077 GOODS-S 1.240 53.140690 -27.738160 0.9750 1.0814 0.8364 0.7638
109091 GOODS-S 1.220 53.147270 -27.738400 1.0555 1.8442 -0.5468 1.4228
109107 GOODS-S 1.130 53.136470 -27.737700 1.1411 0.2428 1.1394 0.2093
109151 GOODS-S 0.670 53.140920 -27.736120 1.2640 0.1586 1.7783 0.1517
109167 GOODS-S 0.890 53.141680 -27.736680 1.2062 0.0000 1.2874 0.2262
109170 GOODS-N 0.570 189.295700 62.309450 0.9480 0.2980 2.1214 0.5626
109250 GOODS-S 0.920 53.100830 -27.737880 0.9833 0.0000 1.2707 0.5805
109259 GOODS-N 1.300 189.358900 62.308230 1.9185 2.9054 0.3537 0.7126
109264 GOODS-S 0.820 53.102580 -27.738240 0.7826 0.0000 1.0851 0.0000
109396 GOODS-S 0.740 53.093160 -27.737730 1.3214 0.0000 1.1724 0.0000
109422 GOODS-S 1.160 53.138990 -27.737590 1.1048 1.0692 0.9289 0.8524
109435 GOODS-S 0.650 53.082660 -27.737160 1.1888 0.8941 1.2897 0.6762
109438 GOODS-S 0.690 53.143480 -27.737160 1.2437 0.1424 1.3869 0.4360
109505 GOODS-S 1.260 53.144360 -27.735550 1.6826 0.7101 1.1343 0.3362
109511 GOODS-S 0.910 53.073020 -27.737120 1.0033 1.0540 1.1539 0.8202
109561 GOODS-N 0.650 189.283600 62.308630 1.2243 0.0000 1.4992 0.0000
109596 GOODS-S 0.740 53.145930 -27.736680 1.9624 0.0000 1.3768 0.0000
109605 GOODS-S 1.280 53.110690 -27.737130 1.1682 1.4783 0.5590 0.6123
109609 GOODS-S 0.700 53.114120 -27.736950 0.8795 3.2468 0.4291 1.6247
109766 GOODS-S 0.940 53.059510 -27.736050 1.0192 0.0000 1.0536 0.1268
109770 GOODS-S 1.000 53.057170 -27.736600 0.9817 0.0000 1.1004 0.1791
109794 GOODS-S 0.670 53.143110 -27.730590 1.2296 0.1572 1.5638 0.1368
109801 GOODS-N 0.820 189.289000 62.310020 1.1552 0.0955 1.4332 0.1307
109824 GOODS-S 0.750 53.113600 -27.735270 1.5101 0.3496 1.2685 0.1990
109867 GOODS-N 0.600 189.350000 62.309160 0.9214 0.2391 0.8576 0.1499
109872 GOODS-S 0.720 53.075710 -27.736090 1.4599 0.9832 1.1894 0.5920
109885 GOODS-S 0.740 53.071330 -27.735480 1.6434 0.3130 1.5893 0.2558
109886 GOODS-S 0.640 53.079360 -27.731390 1.0914 0.1375 1.2312 0.1080
109889 GOODS-S 0.680 53.138920 -27.736140 1.3122 0.0000 1.5672 0.0000
109900 GOODS-S 0.730 53.112810 -27.734630 1.3216 0.1620 1.1213 0.0924
109948 GOODS-S 0.780 53.040110 -27.735930 1.5521 0.0000 1.2588 0.0000
109992 GOODS-S 1.020 53.080630 -27.735850 1.2087 0.4632 1.3306 0.3306
110031 GOODS-S 0.780 53.040740 -27.735770 1.3884 0.0000 1.1425 0.0000
